mae_train,mae_test,mdae_train,mdae_test,r2_train,r2_test,fold_number
0.3044319428631361,0.89300176760267,0.23430891212114024,0.8813536016429194,0.7257246773196406,-1.0456159968618838e+19,1
0.23407596092130714,1.7541348430493648,0.15406999455765436,1.7459182480312525,0.809751101814018,-3.3430562954525155e+19,2
0.3007516881268471,0.13007721830974822,0.21398365199141792,0.10753805581052445,0.7942847901461474,-38.248546112648434,3
0.2882651105243645,0.40588184580448294,0.24664442994513497,0.39816069290879597,0.7912833557545565,-499.02716052342265,4
0.2994451902532621,2.411571753303721,0.21739500281040913,2.4117152559800337,0.7781478899939552,-3011260.702643741,5
0.32630715766036084,0.19438160431180979,0.2627147026094335,0.18847689589607686,0.7250725058930382,-2.718442043378278,6
0.32495095515193645,0.3691230119792416,0.24694610337861456,0.4335647159882607,0.7436280384737282,-11.261762832847019,7
0.2909628171635976,0.14869769388948306,0.2463286847413636,0.12236458607699585,0.8131143957565689,-7.548880514274103,8
0.2944328615913825,0.02224195400685238,0.25795771789338395,0.01766651598025626,0.820733820276942,-0.16084118353664434,9
0.19797262251175693,3.3998782657018523,0.17114684987952525,3.432080837900248,0.7855127668279949,-2739.4492611181017,10
0.3364810674758938,0.3382355861496461,0.23965361129935725,0.3442217226100055,0.6592929335828486,-37.776743775440956,11
0.12314650644144175,2.461312179343944,0.052118981197778025,2.5297751386463254,0.9356949772900383,-102.29060858771592,12
0.307775856866723,0.1743763593740468,0.21062345777467953,0.15085997520525363,0.7437931407624492,-15.92568390808049,13
0.34154820178062406,0.5450156950836815,0.2070357642785099,0.5130528360286458,0.6022814986111604,-31969064.89334524,14
0.16972206205406337,0.888451548368346,0.07412842102398243,0.9139212881388585,0.7526515712101705,-1268.8058012352471,15
0.2762993513484434,0.6048404702321525,0.1799828272220367,0.5991096394907015,0.7722962851143382,-2287.9392232185014,16
0.32526206466121116,0.49447184918414566,0.23864377711060247,0.42243614468453794,0.6631055024958276,-834.5111010005986,17
0.2060354164590996,0.10502052672949835,0.0935765672290233,0.0630667922970923,0.7534084221220648,-7.612480469288625,18
0.21228818165284769,0.4085677388213636,0.10769758056676451,0.4068860263139169,0.826429800736239,-2163.7641083260414,19
0.29396906601820316,1.0973304869104672,0.1838772100566803,1.10163504443924,0.7383238853062797,-4511.643535638689,20
0.26120960501071516,0.24782092410214704,0.17468186529556556,0.20413752747688113,0.7619161645404104,-284.9380006695854,21
0.22328320889991385,0.23366730828664303,0.13633031750415917,0.17500427033132682,0.8074509908682476,-1.1308790886704028,22
0.30670691457049803,0.46682749578217786,0.19497104608074578,0.4696596742959427,0.7425300075155736,-5472.752012796223,23
0.20165834868822308,1.0229730933458325,0.09634355117660054,1.0191496914143998,0.8197091867855465,-9063.66077904601,24
