f_id,i_id,ic.eps.max,ic.eps.ratio,ela_meta.lin_simple.intercept,ela_meta.quad_w_interact.adj_r2,ela_distr.skewness,ela_meta.lin_simple.coef.max,ela_level.mmce_lda_10,ela_level.mmce_mda_10,nbc.nn_nb.mean_ratio,nbc.nb_fitness.cor,disp.ratio_median_02,disp.ratio_mean_02,disp.diff_median_05,disp.diff_mean_25,nbc.nn_nb.cor,disp.ratio_mean_10,disp.diff_median_02,disp.diff_mean_02,ela_distr.kurtosis,ic.h.max,nbc.dist_ratio.coeff_var,disp.ratio_median_25,ic.eps.s,ela_meta.lin_simple.adj_r2,disp.diff_median_10,ela_meta.lin_simple.coef.min,ela_level.mmce_mda_25,ela_level.lda_qda_10,nbc.nn_nb.sd_ratio,ela_level.qda_mda_50
1,1,-0.2367751327027623,-0.792067638175949,-0.1809047046084724,0.7108307716454281,-0.3840057994580214,-0.1685198414594655,0.3832938351228347,0.2055306319080099,1.177296905841634,-0.4185962484476492,-1.282337186957154,-1.377018598469551,-1.318312282822132,-1.45743608118715,2.110142280271196,-1.4332224600018302,-1.2815960577036782,-1.376871682419658,-0.3104975612717394,0.8053949683842699,-1.277089651739188,-1.3705233924521645,-0.8616134810493047,0.565169892473948,-1.338433927749375,-0.1341097202232762,0.0961302435061732,0.0487155854781552,1.9542380316888648,-0.5732473441375766
1,2,-0.2367748247865154,-0.7486688872413153,-0.1809040864091739,0.7108307716454281,-0.4195182373509332,-0.1685198315788326,-1.663165500003337,-1.6998910145168669,0.8481473615144504,0.0549137104005896,-0.9401937277204568,-1.008549920504529,-0.91397026807821,-0.7580702755538699,1.3126392268588036,-0.8987029393747333,-0.9401038780066104,-1.0083273236618613,-0.3125224236221509,0.6004963523330207,-0.9232754361066432,-0.7252521112485331,-0.8205367410138246,1.3974922116302022,-0.8366501837582819,-0.1341096796310253,-0.9494674702404966,0.1751689952743747,1.2679234352061266,-0.1709883730760346
1,3,-0.2367748921711471,-0.7573833217446734,-0.1809051517781803,0.7108307716454281,-0.4165312098646135,-0.1685198315420863,-1.3685756416543926,-1.421406312347077,0.8791992053189053,0.0281195476086207,-0.9676191561218216,-1.0325303601217772,-0.904015464126204,-0.8243304316404552,1.283550969591487,-0.9362752664214646,-0.9684109899038976,-1.0329382084312253,-0.3126202230962184,0.6392271882939261,-0.9502841548572192,-0.7788460714813916,-0.8287438818800544,1.340186926685335,-0.8751004112826654,-0.1341097165239925,-0.8304255260358359,0.2155426743056978,1.2896798056998156,-0.1439781783764583
1,4,-0.2367750179955479,-0.7747254799603113,-0.1809050414114345,0.7108307716454281,-0.4050356798415044,-0.1685198323600119,-0.6822439503946178,-0.8380541467493127,1.0003013961562597,-0.119028723462028,-1.0912583825214173,-1.176874160125597,-1.0694421840219832,-1.0480429739378925,1.1259895760601644,-1.0901091337637463,-1.091382185642929,-1.176817227082891,-0.3122682827353135,0.6492222427354494,-1.0961312361103293,-0.9825031203662576,-0.8451991993168451,1.0728717292920855,-1.0137308585836349,-0.1341097171884368,-0.5013541643490665,0.0619195559789654,1.1472744715593053,-0.2722766031994441
1,5,-0.2367750179955479,-0.7747254799603113,-0.180904835749953,0.7108307716454281,-0.3945810836393856,-0.1685198353708926,-0.6603064077516112,-0.7823572063153494,1.0251428711998247,-0.1207857177434694,-1.15105480838013,-1.2377475837693797,-1.1253218168725767,-1.1041612693989795,1.9816691440071932,-1.1489488157425929,-1.1512203733707382,-1.2381259992006548,-0.3108618987490754,0.676708642449644,-1.1123364673606748,-1.0328814429851474,-0.8451991993168451,1.0743495160098615,-1.0752953548780568,-0.134109711000544,-0.4854313565255132,0.1716140801395411,1.8434783273573527,-0.3161681695862556
2,1,-0.0372385799471157,1.5167372404674575,-0.153792095818822,0.7082774752734784,-0.2438267115646751,-0.144386414321642,0.5337226989605997,1.1553100372028655,-0.0834079526190939,0.7647394001025878,0.5628096681117134,0.550178654616585,0.5525714501313082,0.4617420111778686,-0.8762521325071102,0.5779604047449536,0.5627238811561566,0.5502406896169383,-0.317244347525015,-0.5364410903903793,0.1678768014166237,0.4720369603535547,1.4304768200713482,1.3309918093302846,0.5887113352876568,-0.1338550516177585,-0.6264619401055572,1.001940686632789,-0.5635673899898848,1.0671396589563142
2,2,-0.0325318019705068,1.5254083195752768,-0.1597651377380149,0.70668166504101,-0.2142128986573743,-0.1527101251368549,0.4365707243987139,0.633517647874213,-0.1020390589017627,0.431349735199236,0.6127149558584596,0.5953725600490908,0.550801707206507,0.4510085420158838,-0.6193058599791017,0.5453504605157162,0.6127130362088137,0.5953849161169551,-0.3140341830980533,0.0919979576204658,0.1759794170417964,0.4613181683069816,1.4058143617683276,0.7237856668485669,0.557653260544145,-0.1338750105397186,0.1643708484642591,-0.3022053228318353,-0.4073170928079352,1.2940735269232888
2,3,0.0144847179825244,1.5688070705099106,-0.1440249623613591,0.7057241789015286,-0.2682961993566475,-0.1363305982172574,-0.4127255693519667,-0.7061403404583604,-0.1765634840324449,0.7348704973180976,0.6001262346250457,0.5773872303361548,0.6155742982542259,0.5655270515787956,-0.4544724021309487,0.6438892050345034,0.5998526086509721,0.5772908188826741,-0.3172801614169271,-1.308559045998135,0.2245951107928329,0.5717217263866747,1.471553560106828,1.5524956184724796,0.6623018711808097,-0.1338098817712635,-1.805507947992484,2.304055316020365,-0.3914942779034342,0.7119073661663562
2,4,0.0263384146102354,1.5601359914020916,-0.1584986740275266,0.704447530715554,-0.3594307096842094,-0.1602738913040977,0.4647761363682932,-0.2576333990691142,-0.0585664775755286,-0.4585678683504227,0.5389810172056102,0.5289651888013275,0.5994696376385363,0.3587176103238546,-0.0714770147778879,0.5432237250225036,0.5393058574213542,0.5286879621266078,-0.3179737112083775,0.3256323551911001,0.1300645951658171,0.3584177646598927,1.3729857983034086,-0.3724036806927933,0.5559983009663378,-0.1336693392166111,-1.6561368460286738,1.3198516686907538,-0.1956869434602323,1.0946321785612412
2,5,-0.0278250239938978,1.5514649122942727,-0.1443822596484923,0.70668166504101,-0.2264023845611436,-0.1362026207698328,-0.1306714496561685,-0.412998548700681,-0.1206701651844315,0.7379452373106188,0.6005758318119532,0.581076528738809,0.5748259674106815,0.5061126514144214,-0.5174969595434783,0.5169939872728978,0.6007383130282341,0.580822262407272,-0.315672668653029,-0.9312457408305902,0.1759794170417964,0.5084808533119001,1.4962160184098487,1.3904316750897172,0.5288017985710423,-0.1337946182350203,-1.686466003787823,2.423018011782472,-0.4270956114385618,0.8662513358782191
3,1,-0.2367694727344556,-0.4448776306988792,-0.1809047058059712,0.6433279988120089,-0.1785797727852172,-0.1685196876519498,0.5869995882364728,0.2641589902595446,0.6742570362095207,-0.2762797116509616,-0.7778891432468064,-0.8102501313619033,-0.7722138598016455,-0.8129208384367698,0.4181753158886839,-0.816469166970564,-0.7770988444153448,-0.8095471005246909,-0.2908033643635712,0.5867531524759234,-0.7126074298521515,-0.7895648635279624,-0.4261836223914836,-0.0156002876119999,-0.794007391970121,-0.1341096705265071,-0.0941852214324882,0.0887083807450316,0.4906276530225063,0.3583632105451204
3,2,-0.2367632637219626,-0.2278838760257105,-0.1809009188017632,0.6872127802048938,-0.1218865945347657,-0.1685158744376734,0.232864971285082,-0.0758854881793563,0.4072111794912401,0.8916822369366706,-0.730231841434599,-0.747532058516792,-0.6330235787660419,-0.3538326141225731,0.0885084001923779,-0.6016688821562265,-0.7297668024944732,-0.7472189426472488,-0.3076234964457984,-1.4884700259455763,-0.4614263454717954,-0.3168661342741417,-0.0647411386427242,1.0480777521382891,-0.5647954904438468,-0.1341096712296768,-0.6833291109039621,0.4812725806344999,0.2295512070982371,0.7082899293762343
3,3,-0.2367434928921226,-0.1064020577251674,-0.1809003527898499,0.6779570808565762,-0.2264325565559549,-0.168517422169388,-1.4281204002568384,-1.5562515365556064,0.4010008107303505,0.1897630215011547,-0.49014694362593,-0.5104946361463035,-0.4196810691812742,-0.3118284080319703,-0.0714770147778879,-0.3939577156525938,-0.4909454742095961,-0.5109398862076456,-0.3073645344581266,-0.7575816699091067,-0.4263150110960468,-0.3211536510927699,-0.1304393012768936,0.960888335789508,-0.382805102204333,-0.1341096331606839,-1.0116422436467527,0.6804747894399898,-0.0730601279503479,0.6829678718453813
3,4,-0.2367644136905384,-0.2712826269603443,-0.180902990223374,0.6712546778802084,-0.0701114514385577,-0.1685187704369996,0.170186278019349,-0.0377770552508589,0.5096822640459324,0.2798089784249847,-0.6866209143045597,-0.7249351058005397,-0.6540392759980542,-0.5394286635691813,0.4424155302781181,-0.6527105339932975,-0.686225575308282,-0.7248652692028857,-0.286436824465065,-0.6938631978443875,-0.5478542454736438,-0.5226669415683217,-0.2207999222140835,0.5814255463694834,-0.6276839544005136,-0.1341096518099657,-0.3716970149287035,0.2540119345147887,0.6903906911918336,0.7377117486025581
3,5,-0.2367657069898889,-0.3494090497217927,-0.1809034065130606,0.6664672471828026,-0.2160835623356755,-0.1685194581712905,0.5932674575630453,0.4928095878305299,0.7177296175357548,-0.3395315057828226,-0.8201512788161228,-0.8420703300847895,-0.8445521018528883,-0.9761202790020708,0.8544991748985009,-0.917843558813634,-0.8211360660528031,-0.8426407310799449,-0.2993036538631555,0.5405260256838755,-0.7585222517281304,-0.9460592274079146,-0.3851068823560036,0.2554914758377881,-0.891208684506654,-0.1341096374897631,0.313741950428069,-0.1772754480934019,0.6646786169720194,-0.2529836069854612
4,1,-0.2367591035089546,-0.1064020577251674,-0.1809024754114817,0.5783785223505394,0.0327147068783867,-0.1685178016996795,0.4428385937252865,0.6452433195445203,0.4599993139588086,0.3109956269205552,-0.6758305818187761,-0.7014158284836239,-0.7461543952339497,-0.7985532025506484,0.6266411596378191,-0.7817324872481141,-0.6757034073064115,-0.7015286166331192,-0.2738888764507297,-1.3123071914137094,-0.469528961096968,-0.775630433867418,-0.0482858212059334,-0.0418720514835725,-0.7568259667887229,-0.134109626347072,0.8096236797901591,-0.8972727241519958,0.771482617577402,-0.0807936157756645
4,2,-0.2367044450314537,0.0585218669055487,-0.1808962398067752,0.6993409379716544,-0.1205288547682568,-0.1685132129049344,0.0793021727840359,-0.116925339025431,0.3388971231214475,0.4374992151842779,-0.5679272569609485,-0.5981154732093243,-0.6050616405541851,-0.3639744747480708,0.280006093868909,-0.5499183184880851,-0.5680371832064648,-0.5980609620258229,-0.2972774140553628,-1.8520401312560244,-0.3641949579697216,-0.3597413024604294,0.0749443989005066,0.6773174845007233,-0.5404124193308226,-0.1341095366103969,-0.3845869069763422,-0.1405836454517271,0.542051801462135,1.3890915332771534
