f_id,i_id,ela_meta.lin_simple.coef.min,ic.eps.max,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,ela_level.lda_mda_10,ela_level.lda_qda_10,ela_level.qda_mda_10,ela_distr.skewness,ela_meta.lin_simple.intercept,disp.ratio_mean_02
1,1,-0.1341097214906005,-0.2367752001957401,0.6868718694120547,-0.8120901453229986,0.3799737550414695,-0.0056353049925792,-0.1511125481384096,-0.364672084401323,-0.1809047091992221,-1.3719959237050317
1,2,-0.1341096808983496,-0.2367748922794885,0.6868718694120547,-0.7682625395986078,1.280550473838159,0.1212504496467005,-0.167591916178814,-0.4008033393054969,-0.1809040909999232,-1.0039698908521093
1,3,-0.1341097177913168,-0.2367749596641213,0.6868718694120547,-0.777063087801008,1.0122242379602566,0.1617621664893621,-0.184071284219219,-0.3977642617901925,-0.1809051563689304,-1.0279215225271434
1,4,-0.1341097184557611,-0.236775085488524,0.6868718694120547,-0.7945766165620033,0.7993013949154404,0.007613809949675,-0.1388279283264708,-0.3860684180191727,-0.1809050460021845,-1.1720919208787888
1,5,-0.1341097122678683,-0.236775085488524,0.6868718694120547,-0.7945766165620033,0.7830062793762957,0.1176833802391704,-0.2386030111892859,-0.3754316467156076,-0.1809048403407028,-1.2328922166692582
2,1,-0.1338550528850403,-0.0372386444206468,0.6843303142074217,1.519529722450213,-2.5564060651122933,0.9508488775693796,-1.5129075980227722,-0.2220503254507775,-0.1537921003877686,0.5528861680250774
2,2,-0.1338750118070037,-0.0325318663728135,0.6827418422045264,1.5282864868307109,-1.105054441092528,-0.3577560136501787,-0.0627232104671471,-0.1919204811955127,-0.1597651423117648,0.5980257815664871
2,3,-0.1338098830385377,0.0144846542916857,0.6817887590027889,1.5721140925551018,1.3446445949587973,2.2574154434132065,-1.692083272352992,-0.2469462028741293,-0.1440249669224512,0.5800620578102118
2,4,-0.1336693404838619,0.0263383510987704,0.6805179814004726,1.5633573281746038,3.007832720987431,1.2698467988713436,-0.9508113354082366,-0.3396687648435917,-0.158498678600258,0.5316981861587018
2,5,-0.133794619502292,-0.0278250883249802,0.6827418422045264,1.5546005637941065,1.215370011681585,2.376784873229477,-1.721146885078797,-0.2043223732781688,-0.1443822642098717,0.583746924221756
3,1,-0.1341096717938314,-0.2367695402273478,0.619679503689574,-0.461469299527872,0.836236990137501,0.0344942258421325,-0.1319365562368471,-0.1556664352806194,-0.1809047103967209,-0.80590832123164
3,2,-0.1341096724970011,-0.2367633312147609,0.663362483769201,-0.2423312709059178,0.9981018044929976,0.4284006047022255,-0.4663179150203347,-0.0979853579951965,-0.1809009233925099,-0.7432655922353969
3,3,-0.1341096344280082,-0.2367435603846217,0.6541493461524069,-0.1196490019351455,1.6944464085324182,0.6282838868598856,-0.5816734913031685,-0.2043530710308486,-0.1809003573805961,-0.5065129252937186
3,4,-0.13410965307729,-0.236764481183354,0.6474777637402458,-0.2861588766303086,0.8807769726111637,0.2003629532922755,-0.3629473336759772,-0.0453080143965877,-0.1809029948141224,-0.7206957854646926
3,5,-0.1341096387570874,-0.2367657744827241,0.642712347731559,-0.3650573236985926,0.1192519064151596,-0.2323990030426978,0.0577259886645391,-0.1938237418616628,-0.1809034111038093,-0.8376902940312035
4,1,-0.1341096276143963,-0.2367591710016899,0.5550286931717263,-0.1196490019351455,-1.1311266259551604,-0.9548579534034948,0.8864883886601711,0.0593099267363133,-0.1809024800022297,-0.6972047620911024
4,2,-0.1341095378777212,-0.2367045125233619,0.6754348709912068,0.0469046565819202,0.5266297948937619,-0.1955817509435487,0.0861903516434203,-0.0966039591246036,-0.1808962443975182,-0.5940285025678796
4,3,-0.1341096873878921,-0.2367599466916687,0.6220622116939174,-0.2511318191083179,-0.0176270641136497,-0.3358440158610662,0.1919579319754728,-0.0699583097985008,-0.1809023251737056,-0.7455686337426125
4,4,-0.1341095593763686,-0.2367587648836236,0.639217709325189,-0.0626424658181055,-0.5966468362712365,-0.553053063712443,0.3558527377591354,-0.0686076086805878,-0.1808999509597433,-0.742804983933955
4,5,-0.1341096306471975,-0.236764481183354,0.6468423749390877,-0.0933349249717499,-1.0507373892953824,-1.1032735198239376,1.2259633702925112,0.0271233330514991,-0.1809003429336124,-0.6976653703925443
5,1,-0.1341096845527936,-0.2367754002625037,0.6868718694120547,-0.8559177510473895,1.377234826037082,0.9165795321898956,-0.864219746977746,-0.4991896366443901,-0.1809046973231495,0.5713105000827966
5,2,-0.1341096845527936,-0.2367754002625037,0.6868718694120547,-0.8559177510473895,1.179520757495465,0.7550422461631824,-0.826467012921546,-0.496304047892485,-0.1809036133247531,0.4492493002004127
5,3,-0.1341096845527936,-0.2367754002625037,0.6868718694120547,-0.8559177510473895,1.3913572595043409,0.6980965309786862,-0.845343379949646,-0.5015840613534178,-0.1809045736052327,0.5077465544836677
5,4,-0.1341096845527936,-0.2367754002625037,0.6868718694120547,-0.8559177510473895,0.700444360644632,0.908935812030903,-0.9556053333836272,-0.5027505759552519,-0.1809031477855741,0.4925464805360508
5,5,-0.1341096845527936,-0.2367754002625037,0.6868718694120547,-0.8559177510473895,0.4701400610247258,0.7658708497217557,-0.9202495983151222,-0.5045003478580028,-0.1809047433425643,0.4943889137418224
6,1,-0.1339235287654509,-0.2295556164383075,0.6093544356707532,0.8796291653453457,1.3924436005402814,0.4675109728490716,-0.4453441738780009,-0.2468541096160898,-0.1798633346977981,-0.2002084048341536
6,2,-0.134016046278778,-0.2301915731788477,0.5853685084270306,0.853358872203853,0.627659511236456,0.1181929615831031,-0.2847452417024196,-0.2296940658680581,-0.1800139673180924,-0.3020028394530457
6,3,-0.1335180183161846,-0.2298809225679272,0.5948993404444037,0.8796291653453457,0.8677408801798451,0.1348817505969041,-0.2430973842912146,-0.2714430095126431,-0.1797707026611869,-0.4295913389527455
6,4,-0.1339475856683586,-0.2272549240074526,0.6368350013208456,0.9234567710697368,1.3946162826121669,0.6589861628318395,-0.6979279422063879,-0.3073900779007379,-0.1793129770439599,-0.2172509119875431
6,5,-0.1340264063420469,-0.2324276486452953,0.4682981218136307,0.7744604251355689,0.6526453550631431,-0.1048762717235018,0.0622203617664678,-0.1686976312932123,-0.1804620469104056,0.0190411466526922
7,1,-0.1341096270905859,-0.2367556848053244,0.6784529677967083,-0.2511318191083179,1.1990748961424404,1.8478394382271783,-1.488338358398896,-0.133410564587734,-0.180902211933598,0.1429447797408477
7,2,-0.1341095545397844,-0.2367599466916687,0.6754348709912068,-0.2949594248327088,0.0149631669646395,1.1103478382203615,-1.2060917275977805,-0.1232035618216865,-0.1809030206301341,0.0535867692609141
7,3,-0.134109577183885,-0.2367606873688991,0.6741640933888905,-0.2949594248327088,-0.0991026418093683,0.8626913050689967,-1.093732400049566,-0.021194929666572,-0.1809031799840093,0.0904354333763515
7,4,-0.134109630204914,-0.2367650176195515,0.6668571221755711,-0.3738140880790903,1.0176559431399683,0.7936430329660957,-0.8696129947000597,-0.1980907294841609,-0.1809034779844897,-0.2964755398357308
7,5,-0.1341095705618613,-0.2367633312147609,0.6690809829796247,-0.3475437949375973,0.9079354985097318,1.2102257816312003,-1.1593502473377235,-0.1888814036802083,-0.1809032541193473,-0.1725719067475763
8,1,-0.13404436514179,-0.2320076504522125,0.6666982749752817,0.7875955717063156,0.2691669693752877,-0.2275579802753357,0.0849918521495729,-0.2128716973995048,-0.1804562930861903,-1.0956309428392574
8,2,-0.1340732636346699,-0.2306298738815518,0.6754348709912068,0.8358015596209553,0.6819765630336017,-0.0955764121967275,-0.0297644743863371,-0.2383815298764534,-0.1803024470822832,-0.9901516418088212
8,3,-0.1340237139319915,-0.2298809225679272,0.6763879541929443,0.8577372543941016,0.5863785518706242,-0.0983791095883578,-0.0222738525497896,-0.2727323151251964,-0.1802369790617887,-0.9749515678612032
8,4,-0.134071691125194,-0.2315470891381199,0.667969052577598,0.8095312664794619,0.2474401486564265,-0.15914668485235,0.0088871342902484,-0.258258324736651,-0.1804175356554846,-1.0601641036281495
8,5,-0.1340380277122908,-0.2315470891381199,0.6693986773802041,0.8095312664794619,0.4571039685934119,-0.1876832401125898,0.0685124841091678,-0.2351736147214099,-0.1804000118953146,-1.035291255350231
9,1,-0.1340871366763915,-0.2333228576653335,-0.1465993905072264,0.7481463481721733,-1.0507373892953824,-0.9395705130855094,0.899372258219033,0.1629301909071197,-0.1806072298560322,-0.7630717491974449
9,2,-0.1340986262767211,-0.2333228576653335,-0.1064110488339698,0.7393895837916759,-1.0507373892953824,-1.008109203844478,1.030607952795348,0.1628994931544398,-0.1806141376161769,-0.8819086909697263
9,3,-0.134095343544543,-0.2331599310793991,-0.1734445673561606,0.7481463481721733,-1.0507373892953824,-0.9277227468390704,0.8733048942278473,0.1565143605970327,-0.1806061728290216,-0.7819566895566049
9,4,-0.1340978223500053,-0.2333228576653335,-0.0809954967876414,0.7393895837916759,-1.0507373892953824,-0.9627564642344544,0.940720490756776,0.1517408600553173,-0.1806160897581225,-0.8003810216143242
9,5,-0.134102191016612,-0.2331599310793991,-0.1168949640530802,0.7481463481721733,-1.0507373892953824,-0.9856876247114325,0.9859638466495242,0.1892995604591038,-0.1806087617828706,-0.8538115845817061
10,1,-0.1254661288348436,0.0653615333971002,0.6585970677605143,1.5896714051379994,1.1132539543029458,2.795405947270313,-1.9293861721348216,-0.0480094166324139,-0.141120630009335,0.6182925468299769
10,2,-0.104190456533589,0.0325448093949462,0.66018553976341,1.5808708569355991,0.7015307016805772,2.605586896655326,-1.962045283342169,-0.0046181432194573,-0.1459643575614713,0.7596992953729638
10,3,-0.1318732813378493,-0.0462281063427931,0.6684455941784665,1.5282864868307109,-1.369035312826664,0.7786103833200767,-1.1974026062673848,0.1383719887632462,-0.158481742212327,0.8776150205423605
10,4,-0.1303138641570699,0.1265402755065532,0.6546258877532756,1.6246984626599903,1.3620260515338825,3.279763014678487,-2.1160524683015898,0.137819429215009,-0.1311861188385323,0.5749953664943398
10,5,-0.1325189977931463,-0.0462281063427931,0.6708283021828099,1.5107729580697151,-0.9203764649822298,0.9369627859472096,-1.2723088246328615,0.1658157796590249,-0.1607168321690323,0.783190318746555
