feature_name,feature_importance,rank
ic.eps.s,0.13657388503023624,1
pca.expl_var_PC1.cov_init,0.09965372626958414,2
ela_distr.skewness,0.08377093218789679,3
pca.expl_var.cov_init,0.062115607973897514,4
ic.eps.ratio,0.05736957910366205,5
disp.ratio_mean_10,0.056249519569306884,6
ela_meta.quad_simple.cond,0.053423244159813546,7
nbc.nb_fitness.cor,0.05279590780412549,8
ela_meta.lin_simple.intercept,0.047217895940291285,9
ic.eps.max,0.04631773532878382,10
ela_distr.kurtosis,0.045848518125687424,11
ela_level.mmce_qda_25,0.045207414335925206,12
ela_level.lda_qda_10,0.04378255482822156,13
ela_meta.quad_simple.adj_r2,0.042657291904279644,14
ela_meta.lin_simple.coef.max_by_min,0.039879311150915,15
pca.expl_var_PC1.cor_x,0.03570593585303741,16
ela_level.qda_mda_25,0.03548762822573029,17
disp.diff_median_25,0.03137864555034103,18
ela_level.mmce_mda_25,0.0310624607164986,19
ela_meta.lin_w_interact.adj_r2,0.026429484869180293,20
ela_level.qda_mda_10,0.02595818702620598,21
ela_meta.lin_simple.adj_r2,0.021376117375255792,22
nbc.nn_nb.cor,0.020334599969542,23
disp.diff_mean_25,0.019807104035884628,24
ela_meta.quad_w_interact.adj_r2,0.019098810225652133,25
disp.ratio_median_05,0.018359899938898385,26
ela_level.lda_mda_25,0.0168848722950425,27
ela_level.mmce_qda_10,0.01365147743524701,28
disp.ratio_mean_02,0.012885749536783602,29
pca.expl_var_PC1.cor_init,0.012340015299200244,30
disp.diff_median_10,0.011994514301284261,31
ela_level.mmce_lda_10,0.011610962595018738,32
disp.diff_mean_10,0.010194127367300626,33
nbc.nn_nb.sd_ratio,0.009877923325768293,34
disp.ratio_median_02,0.009809958612029808,35
ela_level.mmce_mda_50,0.009458876523017657,36
ela_meta.lin_simple.coef.max,0.009057111331041465,37
ela_meta.lin_simple.coef.min,0.007672458789187015,38
disp.diff_median_02,0.007416247914342351,39
disp.ratio_median_10,0.007189993579739574,40
ela_level.mmce_mda_10,0.006822877063763457,41
ic.m0,0.006443300194613838,42
disp.ratio_mean_25,0.006394015113575998,43
disp.ratio_mean_05,0.006305371955457123,44
ela_level.lda_qda_25,0.0059688241034214695,45
ela_distr.number_of_peaks,0.005738189463498982,46
ela_level.lda_qda_50,0.00571851439554093,47
ela_level.lda_mda_10,0.005459048488888739,48
nbc.nn_nb.mean_ratio,0.00458417362433089,49
ela_level.qda_mda_50,0.003664988917112229,50
disp.ratio_median_25,0.0035619652154663143,51
ela_level.mmce_qda_50,0.001614845751237611,52
nbc.dist_ratio.coeff_var,0.0015029513364010491,53
disp.diff_mean_05,0.00035664699264902484,54
pca.expl_var.cor_init,0.0003467637693010481,55
ic.h.max,1.3470464456589784e-05,56
ela_level.lda_mda_50,0.0,57
ela_level.mmce_lda_25,0.0,58
ela_level.mmce_lda_50,0.0,59
disp.diff_median_05,0.0,60
disp.diff_mean_02,0.0,61
