feature_name,feature_importance,rank
ela_meta.lin_simple.intercept,0.2826100512155094,1
ic.eps.s,0.23429435964765036,2
ic.eps.ratio,0.22839210949143368,3
disp.diff_median_25,0.19171247660733118,4
ela_level.mmce_qda_10,0.08353725287500072,5
ela_level.qda_mda_25,0.08339168947887715,6
ela_meta.lin_simple.coef.max_by_min,0.07167171598067276,7
ela_level.mmce_mda_50,0.060477569218274144,8
ic.eps.max,0.05625821560110872,9
ela_distr.skewness,0.05603801651096027,10
pca.expl_var.cov_init,0.05472955346936373,11
pca.expl_var_PC1.cor_x,0.044540706069632965,12
pca.expl_var_PC1.cor_init,0.04358611613313426,13
disp.ratio_mean_10,0.04320708630682156,14
disp.ratio_median_02,0.040897647755298756,15
nbc.dist_ratio.coeff_var,0.039905868165190726,16
pca.expl_var_PC1.cov_init,0.036061586266727605,17
ela_meta.lin_simple.adj_r2,0.03485987279119039,18
ela_level.lda_qda_50,0.03382087407713247,19
ela_level.lda_mda_50,0.028853262854408195,20
ela_level.mmce_lda_25,0.027381853615632615,21
ela_meta.quad_w_interact.adj_r2,0.02609117674624503,22
nbc.nn_nb.mean_ratio,0.024798837008578996,23
ela_distr.number_of_peaks,0.02242608451697989,24
disp.diff_median_02,0.020785702127279242,25
disp.diff_mean_10,0.018022290022149324,26
ela_meta.lin_simple.coef.max,0.01736523549447751,27
ic.h.max,0.015542286973241063,28
ela_level.mmce_lda_50,0.013416778573769758,29
nbc.nb_fitness.cor,0.013130607308466592,30
ela_level.lda_mda_25,0.011496793276219263,31
ic.m0,0.010727680089567834,32
ela_level.mmce_qda_25,0.010189756614994732,33
ela_level.lda_qda_10,0.010047440163772091,34
disp.ratio_mean_05,0.00922036344268677,35
disp.ratio_median_05,0.008399161817798236,36
ela_level.lda_qda_25,0.007659308551597786,37
disp.ratio_mean_02,0.007650049040922383,38
ela_meta.lin_w_interact.adj_r2,0.006820836619081208,39
ela_distr.kurtosis,0.006469727544550469,40
disp.diff_mean_02,0.005555026394902483,41
disp.diff_mean_25,0.005408737982901644,42
ela_level.qda_mda_50,0.004805253677101619,43
ela_level.mmce_lda_10,0.004624397758363067,44
nbc.nn_nb.cor,0.004566050274166649,45
disp.ratio_median_10,0.0042764511008194315,46
ela_level.qda_mda_10,0.004061213154172152,47
ela_level.mmce_mda_25,0.003971312224360339,48
disp.diff_mean_05,0.0019746497317925204,49
disp.diff_median_10,0.0019032196810048092,50
disp.diff_median_05,0.0011143049091973797,51
disp.ratio_mean_25,0.0010857376491692392,52
ela_meta.quad_simple.cond,0.0008781541767447971,53
disp.ratio_median_25,0.0007505558530770058,54
nbc.nn_nb.sd_ratio,0.00038041502901070513,55
pca.expl_var.cor_init,0.0003590895332866664,56
ela_meta.quad_simple.adj_r2,0.00032153644974762877,57
ela_level.mmce_qda_50,0.00012722223012305686,58
ela_level.lda_mda_10,0.00010096253802950855,59
ela_level.mmce_mda_10,8.032971144282899e-05,60
ela_meta.lin_simple.coef.min,4.236852450443737e-05,61
