feature_name,feature_importance,rank
ic.eps.s,0.1432820315198854,1
ic.eps.ratio,0.09790750592183574,2
disp.diff_median_25,0.09524557561917925,3
ela_level.qda_mda_25,0.08637427449825939,4
ela_meta.lin_simple.intercept,0.08440834192206725,5
ela_level.mmce_lda_25,0.07792505577789803,6
ela_meta.lin_w_interact.adj_r2,0.07565869941938143,7
ic.eps.max,0.07543250302174433,8
disp.ratio_mean_10,0.0645134164345231,9
pca.expl_var.cov_init,0.05763418884241865,10
ela_meta.quad_simple.cond,0.05593237261176407,11
ela_distr.skewness,0.05582612862140694,12
disp.diff_mean_25,0.048861262049551754,13
ela_level.lda_mda_25,0.04486774544943981,14
nbc.nn_nb.mean_ratio,0.04265341172178903,15
ela_level.mmce_mda_25,0.03867992484249207,16
disp.ratio_median_05,0.03671979987779677,17
ela_meta.lin_simple.coef.max_by_min,0.036393757867365865,18
ela_meta.quad_simple.adj_r2,0.031217706262305814,19
ela_level.qda_mda_10,0.030818103276434222,20
disp.ratio_median_02,0.023891091223814803,21
ela_level.mmce_mda_50,0.02374521719361733,22
disp.ratio_mean_05,0.02027886461340922,23
ela_level.lda_qda_25,0.01887477272716365,24
ela_level.qda_mda_50,0.01885504606372875,25
pca.expl_var_PC1.cov_init,0.018397914766825996,26
ela_meta.lin_simple.coef.max,0.017221393750752104,27
disp.ratio_mean_02,0.016632440802193536,28
nbc.nn_nb.cor,0.013966627151541294,29
nbc.nn_nb.sd_ratio,0.01300184893341322,30
ic.m0,0.012886600389227676,31
disp.ratio_median_10,0.012732493864882692,32
disp.diff_mean_05,0.009459437431311958,33
ela_level.mmce_lda_50,0.008627919965241669,34
ela_level.lda_qda_10,0.008624681356297216,35
disp.diff_median_10,0.007627973462192143,36
ela_distr.number_of_peaks,0.006948578179044055,37
disp.ratio_mean_25,0.0031397494252460153,38
pca.expl_var.cor_init,0.0008455319152953606,39
ela_meta.lin_simple.adj_r2,0.0007959575312317138,40
ela_level.mmce_qda_25,3.50708684483393e-05,41
disp.diff_median_02,0.0,42
ic.h.max,0.0,43
nbc.nb_fitness.cor,0.0,44
nbc.dist_ratio.coeff_var,0.0,45
disp.diff_mean_10,0.0,46
pca.expl_var_PC1.cor_init,0.0,47
pca.expl_var_PC1.cor_x,0.0,48
ela_level.mmce_lda_10,0.0,49
disp.diff_median_05,0.0,50
ela_meta.quad_w_interact.adj_r2,0.0,51
disp.ratio_median_25,0.0,52
ela_distr.kurtosis,0.0,53
ela_meta.lin_simple.coef.min,0.0,54
ela_level.lda_mda_10,0.0,55
ela_level.lda_mda_50,0.0,56
ela_level.mmce_qda_50,0.0,57
ela_level.mmce_qda_10,0.0,58
ela_level.lda_qda_50,0.0,59
ela_level.mmce_mda_10,0.0,60
disp.diff_mean_02,0.0,61
