feature_name,feature_importance,rank
nbc.nb_fitness.cor,0.17046087723280454,1
ela_meta.lin_simple.coef.max_by_min,0.1375708343642111,2
ela_distr.kurtosis,0.1321590623585139,3
pca.expl_var.cov_init,0.11821653434457123,4
ela_meta.lin_w_interact.adj_r2,0.0875426088198176,5
ic.m0,0.07208010716440326,6
ic.eps.s,0.055354399208958065,7
pca.expl_var_PC1.cor_x,0.05298921805575606,8
ela_level.qda_mda_25,0.0450786769652122,9
pca.expl_var_PC1.cov_init,0.043812210201683646,10
ic.eps.ratio,0.028510185739188672,11
ela_level.mmce_mda_25,0.02714100925372615,12
disp.diff_median_02,0.025254864794609644,13
disp.diff_mean_05,0.02258789884535305,14
nbc.nn_nb.mean_ratio,0.019427065309371105,15
ela_level.mmce_lda_25,0.016113384940766272,16
ela_meta.quad_simple.cond,0.01567104567544953,17
ela_level.mmce_lda_10,0.015506700621029048,18
ela_level.lda_mda_50,0.015292367553791037,19
ela_level.lda_mda_25,0.013580066973685466,20
disp.ratio_median_02,0.011338600121356273,21
disp.diff_mean_02,0.010231744865939117,22
ela_meta.lin_simple.intercept,0.010219292850332235,23
disp.ratio_median_10,0.009909596769380104,24
disp.ratio_mean_02,0.008583058774766842,25
disp.ratio_mean_05,0.008551511111132703,26
ela_meta.lin_simple.adj_r2,0.007601221710819056,27
ela_distr.number_of_peaks,0.007325841260618748,28
ela_distr.skewness,0.006354700894653307,29
ela_level.qda_mda_10,0.0048039058108493345,30
ela_level.lda_qda_25,0.004677471358279786,31
ela_level.mmce_mda_50,0.004450148890254248,32
nbc.nn_nb.cor,0.0035054334056330684,33
pca.expl_var.cor_init,0.0033507632678162953,34
pca.expl_var_PC1.cor_init,0.003247885936441065,35
nbc.nn_nb.sd_ratio,0.003129482295261247,36
disp.diff_mean_25,0.0030568045274247664,37
ela_level.lda_mda_10,0.0026732403449610132,38
ic.h.max,0.002209032518246684,39
disp.ratio_mean_25,0.0021386591081407297,40
ela_meta.lin_simple.coef.min,0.001605444414629776,41
ela_level.mmce_qda_10,0.0015984975718583382,42
ela_meta.lin_simple.coef.max,0.001281281695525686,43
ela_meta.quad_simple.adj_r2,0.00121301373549826,44
disp.ratio_median_05,0.000834722530323088,45
disp.diff_median_10,0.0008002652867482064,46
ela_level.qda_mda_50,0.0007511538036341503,47
ela_level.mmce_qda_25,0.0007462325857164921,48
ela_meta.quad_w_interact.adj_r2,0.0007354428514247556,49
disp.diff_mean_10,0.0005022548807890838,50
nbc.dist_ratio.coeff_var,0.00037162105349047587,51
ela_level.lda_qda_10,0.00024783675649108763,52
disp.ratio_mean_10,0.00024293331468460463,53
ela_level.mmce_qda_50,0.000202586443461647,54
disp.ratio_median_25,6.986317464129088e-05,55
ela_level.lda_qda_50,4.206726184764363e-05,56
disp.diff_median_25,0.0,57
disp.diff_median_05,0.0,58
ela_level.mmce_lda_50,0.0,59
ela_level.mmce_mda_10,0.0,60
ic.eps.max,0.0,61
