feature_name,feature_importance,rank
ic.eps.s,0.1905837860815089,1
ela_distr.skewness,0.11910498379741893,2
pca.expl_var_PC1.cov_init,0.09063161070501151,3
disp.ratio_mean_10,0.07866327746321151,4
ela_meta.lin_simple.coef.max_by_min,0.07285472730181214,5
ela_level.lda_qda_10,0.07184095404797655,6
nbc.nb_fitness.cor,0.06603577132023346,7
disp.diff_mean_25,0.048786098722470805,8
ela_meta.quad_simple.cond,0.04591386495323524,9
ic.eps.max,0.04367573265697008,10
ela_meta.lin_simple.intercept,0.042549182950559934,11
ic.eps.ratio,0.04232885652157562,12
ela_distr.kurtosis,0.036992762359105646,13
ela_level.mmce_qda_25,0.03643508810828656,14
ela_meta.lin_w_interact.adj_r2,0.03539818726625678,15
ela_meta.quad_simple.adj_r2,0.035006946977877165,16
pca.expl_var.cov_init,0.03440672560551835,17
disp.diff_median_25,0.03421589382495453,18
ela_level.qda_mda_10,0.032618590088318446,19
nbc.nn_nb.mean_ratio,0.029205185097790767,20
ela_distr.number_of_peaks,0.027983337382766295,21
ela_meta.lin_simple.coef.max,0.02439720199368828,22
ela_level.mmce_mda_25,0.02439600214022717,23
ela_level.qda_mda_25,0.022435872071313687,24
pca.expl_var_PC1.cor_x,0.021757866036912835,25
ela_meta.quad_w_interact.adj_r2,0.021553466777893413,26
disp.diff_median_02,0.020528734495474862,27
nbc.nn_nb.cor,0.017134746039699427,28
disp.ratio_median_05,0.017059453006243522,29
ela_level.mmce_qda_10,0.016982277632417192,30
ela_level.mmce_lda_10,0.01087873590836729,31
disp.ratio_mean_02,0.009902900254740731,32
disp.diff_mean_10,0.008474993357103477,33
ela_meta.lin_simple.adj_r2,0.006674079354591411,34
ela_meta.lin_simple.coef.min,0.006348980635914107,35
ela_level.qda_mda_50,0.005716344523200377,36
ic.m0,0.00444470279156601,37
ela_level.lda_qda_50,0.004001386735435262,38
disp.ratio_median_02,0.0038691929810439445,39
ela_level.mmce_mda_50,0.003865626893041222,40
nbc.nn_nb.sd_ratio,0.003809818397970031,41
ela_level.mmce_mda_10,0.0037845621749338044,42
ela_level.lda_mda_25,0.003770948727761789,43
ela_level.lda_qda_25,0.0035656458595345487,44
disp.diff_median_10,0.003135005497121314,45
disp.ratio_mean_25,0.002956110059530651,46
pca.expl_var_PC1.cor_init,0.0022707887135721876,47
disp.ratio_median_10,0.001933343502561559,48
disp.ratio_mean_05,0.0009935114735574926,49
disp.ratio_median_25,0.0008611227796518716,50
ela_level.lda_mda_10,0.0004604249028822543,51
ela_level.mmce_qda_50,0.0004269339159471016,52
pca.expl_var.cor_init,0.00018264749008242416,53
disp.diff_mean_05,0.00016512393418728434,54
nbc.dist_ratio.coeff_var,3.6529975372797546e-05,55
ic.h.max,5.819641999867472e-06,56
ela_level.lda_mda_50,0.0,57
ela_level.mmce_lda_25,0.0,58
ela_level.mmce_lda_50,0.0,59
disp.diff_median_05,0.0,60
disp.diff_mean_02,0.0,61
