f_id,i_id,2_1,2_2,2_3,2_4,2_5,3_1,3_2,3_3,3_4,3_5,4_1,4_2,4_3,4_4,4_5,5_1,5_2,5_3,5_4,5_5,6_1,6_2,6_3,6_4,6_5,7_1,7_2,7_3,7_4,7_5,8_1,8_2,8_3,8_4,8_5,9_1,9_2,9_3,9_4,9_5,10_1,10_2,10_3,10_4,10_5,11_1,11_2,11_3,11_4,11_5,12_1,12_2,12_3,12_4,12_5,13_1,13_2,13_3,13_4,13_5,14_1,14_2,14_3,14_4,14_5,15_1,15_2,15_3,15_4,15_5,16_1,16_2,16_3,16_4,16_5,17_1,17_2,17_3,17_4,17_5,18_1,18_2,18_3,18_4,18_5,19_1,19_2,19_3,19_4,19_5,20_1,20_2,20_3,20_4,20_5,21_1,21_2,21_3,21_4,21_5,22_1,22_2,22_3,22_4,22_5,23_1,23_2,23_3,23_4,23_5,24_1,24_2,24_3,24_4,24_5,1_1,1_2,1_3,1_4,1_5
1,1,-0.20749852732075302,-0.23479505308169024,-0.18636615193119144,-0.22017405402756607,-0.1671289059497323,0.8467233671662732,0.4499595206626159,0.44876692923987305,0.7866646934374384,0.8342630986717372,0.612274294192565,0.5068786775507464,0.8135266361010872,0.5823838415274571,0.48149976243760584,-0.07111798268955027,-0.06203254354669818,-0.07892799769039649,-0.10113441236155829,-0.11156386875353252,0.1979147832775212,0.4296137846650103,0.38243458000474395,0.2630297934212138,0.16000012887667703,0.14350645501536718,0.21187510226834994,-0.01794564871888471,0.514188021713243,0.46191687645425183,0.8438869183782941,0.8517331012171956,0.8864411777148556,0.7155416762415479,0.8844494381814106,0.6170431036781783,0.6101572131697234,0.6172290392287049,0.5761743475022768,0.6639250652152414,-0.2535350930509872,-0.25438050160438674,-0.5196741350522109,-0.18658034423461634,-0.515318970928548,-0.6811420054323953,-0.610761344773274,-0.6119134002676847,-0.5126074569650936,-0.6209661419743284,0.12662451457727408,0.09533555257932846,-0.06410145071054085,-0.024244325819006818,0.02588901125698262,0.749823935167876,0.6205084058772371,0.8140785748943137,0.8380691885486604,0.8817378428670841,0.41128553726739014,0.3078366683011875,0.6093078222908855,0.47829426582632784,0.3969516878823265,0.8781583845565077,0.5430375006654341,0.4547691599499627,0.8226646389836536,0.8403519094781586,-0.7530091056428687,-0.7568685836757645,-0.7515902512564936,-0.7620059119884708,-0.7487981638195569,0.03677946818758804,0.2757206981689355,0.19617654310639698,0.023515430075944144,-0.06369606066041356,-0.07369443446284007,0.017815497928931223,-0.021481961507864522,-0.09224483289396224,-0.11358925138865272,0.6261005672766177,0.658114050160783,0.6604068357608973,0.6244581056314644,0.6140770847483333,0.8392206934899732,0.8025422072308879,0.8385162734779086,0.8595752159342746,0.8245834343190305,-0.5508379359190525,-0.5653923278139903,-0.4496340849439888,-0.4894985573533235,-0.4908789309334698,-0.3662994519886873,-0.41506114826982854,-0.5724176035809765,-0.42291312826183836,-0.38357571982167515,-0.7426659092521031,-0.7279000363418866,-0.735250217478888,-0.7369362960118258,-0.7304143522368371,0.6958710491063277,0.691001650431253,0.7032150717759533,0.7250239707099099,0.710415752829671,,,,,
1,2,-0.16851664945380374,-0.2591235999751862,0.09876412014228031,-0.10740310163556144,0.0352364561698878,0.6211945655830422,0.5276827829885441,0.8212374835230706,0.7701309249310774,0.5045893556828852,0.2451203292671399,0.5691174582479607,0.613237816745277,0.3314004046061001,0.14728323831666512,0.5200735020573535,0.529503079837007,0.5158672679880124,0.47259294233981963,0.4825021444878569,0.6739617578768695,0.7661711028364397,0.7660449797920933,0.703602450124226,0.5601579181742036,0.35394394689723474,0.18536947698076078,-0.12342743734034345,0.6010629477584314,0.5445744736220597,0.6629018050146932,0.7761434930494052,0.8414241676537176,0.5184687439680502,0.8098852158556499,0.18636958781244728,0.1445373076759775,0.14864258846794653,0.10500333181446031,0.20587544389878887,0.04563839993501406,-0.04333086457553814,-0.4267577714457993,0.2107499019036999,-0.4834611057502183,-0.5280867170913266,-0.48745194550265714,-0.47469334326701373,-0.3954483937886679,-0.4754546118577385,0.04976783203598123,0.15051106702655603,-0.0052694605265382055,-0.04132576287093337,0.010785868513017105,0.9409931587199375,0.9120751693294876,0.6688324341470844,0.6925105081165926,0.6242325691354924,0.7929313398281417,0.5715169172219215,0.5318010966011781,0.5054175894446374,0.729265221459572,0.7214037655549851,0.5381182996924312,0.6749410357790525,0.7391600676517024,0.5260695636948388,-0.7382587113194743,-0.7445442612597988,-0.7422424924159765,-0.7485352149110414,-0.7300773180118285,0.4470357782572565,-0.059622324505643975,0.45854379656024635,-0.006781612182078733,-0.2909058231987198,0.39892736899684345,-0.3015457349445583,0.3019940988479022,-0.04848817881080292,-0.3094195153038317,0.16252566987919514,0.1943945596142136,0.21024416044185923,0.18830568054360386,0.1477551457813937,0.6433117639702798,0.6099450673304838,0.6730334468413768,0.6891964224742507,0.6592651853512072,-0.6842682267222553,-0.6618046904728099,-0.5993740305085749,-0.5925886643600495,-0.6515485787623658,-0.5304915475038596,-0.4917440084436324,-0.671966986001721,-0.5401466211234855,-0.568468300368923,-0.7270063220870073,-0.7209431440205867,-0.7280394661918648,-0.7321705571738293,-0.7155417192657698,0.3176245508992137,0.2649178095045772,0.31563730588280836,0.32456065657038735,0.3056009260223611,,,,,
1,3,-0.11040818317300438,-0.2369156472493601,0.09743971440985011,-0.13553433768543655,0.056171328485240535,0.6611252149534843,0.562468957236651,0.7848722970307592,0.8206967466569528,0.612599441875365,0.26887050607910945,0.5473893403175084,0.6637187017767487,0.41883885852281955,0.2329134713151627,0.45386016062242307,0.4685422603916942,0.4551989030180389,0.437032526960776,0.422048236418181,0.6277522264969703,0.7151192183246154,0.7384025053314177,0.6568643985650504,0.4580296637807262,0.37800708434737484,0.24805934799714158,-0.06840096555227282,0.5591361688485075,0.5752195704234596,0.7106872514934116,0.8422389402688304,0.8599337066347779,0.6359375098570532,0.848384007682475,0.20852175556592845,0.2157927577997153,0.21987688858378773,0.19595189903334942,0.265737239793018,0.021009936020562003,-0.09168522660080725,-0.4691739746839181,0.16252871383858314,-0.5012041904410633,-0.5727938475435295,-0.5220188573865046,-0.48891376248888996,-0.38730640487787404,-0.5316080750018868,0.05134071319885147,0.1517107023707056,-0.02638688624178731,-0.030007390863719507,0.003195697114149354,0.960726126478469,0.9254977478075638,0.7511290174779214,0.7636099991918569,0.6618285228525198,0.7687289255793874,0.6019328974205483,0.5670602246457791,0.5338371135608856,0.7508568113143762,0.7447990756479443,0.6043730574110867,0.634333179676455,0.8028809259835523,0.562958958019665,-0.7750152565195463,-0.7765561347220862,-0.7741012839836661,-0.7785911366982308,-0.772878188283465,0.4374654382297538,-0.02540176916650383,0.4333376444287578,0.06245171296788099,-0.2966636496403743,0.35505052991008945,-0.26454285895171115,0.20307399860440012,-0.051500407997322695,-0.35691744357365884,0.21989482302987085,0.2541274127431594,0.2500675830815,0.21654067871594496,0.21308091629328296,0.7156749915601559,0.6904888796453813,0.7192981071118781,0.7249260717941413,0.6991885404699354,-0.6622918605883359,-0.6882755058123631,-0.623659437966436,-0.6357461599649001,-0.637794620949474,-0.5371666434887086,-0.5489510339048989,-0.6741616040231726,-0.5652327221333002,-0.5680603066449523,-0.7650800799377446,-0.7576893272903358,-0.7612907465465186,-0.7617449793885096,-0.758730155189338,0.3367950261062467,0.33724964079577613,0.34486381223870366,0.36743190639268564,0.3491582085038505,,,,,
1,4,-0.20525982628167672,-0.24699279815773134,-0.02556453977235984,-0.17734828787032186,-0.07113939155515947,0.7581303022329653,0.5301555401501102,0.7212790239991052,0.8014005033281912,0.6321122767967458,0.45070313418410324,0.6126727258019018,0.7556749429049576,0.4447373733222725,0.29113240954033126,0.28208216465521474,0.2903401357010498,0.27287495814311324,0.22325407459541036,0.24528179102432457,0.5076828531775928,0.6851746383277009,0.6403786254087502,0.5512836186709247,0.4548742746535328,0.26294321492201733,0.18743960762907896,-0.1139075984049136,0.6125962532090016,0.5263375916148486,0.7708449103322571,0.8123908609405901,0.8942781772090898,0.5557470151100975,0.8727395506875543,0.395162439467583,0.3365849590256491,0.32856915463204817,0.2801455166612872,0.3906397859176206,-0.08213450219166973,-0.11061178267780236,-0.47075741805903437,0.05477552524500118,-0.5358587481725972,-0.6099589573828486,-0.5627401010802762,-0.5621824262088171,-0.483104824494738,-0.5436255151147753,0.07869606291254783,0.1161765743088149,-0.03571885768259664,-0.05862743063847353,0.005922135272081519,0.8857485440878788,0.8050096104732829,0.707879236341162,0.7326025093032784,0.7704984384799193,0.6582356256482167,0.44768619097390727,0.5741455276224868,0.4998197972756617,0.5720774514240097,0.835094518980811,0.5220210755135039,0.6257199589218014,0.780332905667827,0.6922941956291988,-0.7706696192907594,-0.7790821762962359,-0.7768898886148814,-0.7843493440355958,-0.7595124292488671,0.2622559165981315,0.11602163272898114,0.4017611433033269,-0.007337677073950388,-0.14104169627018615,0.20781244177762692,-0.1439576163617533,0.262988191605496,-0.024501258243563306,-0.16732541925971978,0.36589143912442723,0.39532904668271085,0.4139434949327985,0.4058758892177221,0.3503825167501695,0.7424509892908762,0.7055841920379509,0.7829138011398086,0.8014867414035827,0.7769624579164609,-0.6795215949795574,-0.6335668930993181,-0.5343708287025435,-0.5374869139632963,-0.6190044228020959,-0.46687542767807955,-0.4302972824436406,-0.667506375934019,-0.49494311764757604,-0.5162482800466943,-0.7557253254122025,-0.7507264235137827,-0.7590287231897397,-0.7644434715969184,-0.7419751203473011,0.5262495823988719,0.4437245653140035,0.5197456778316255,0.522933434214921,0.5039284338016343,,,,,
1,5,-0.17472937967259417,-0.26250403717482707,-0.04292886400454621,-0.1692189184087154,-0.05448148691650645,0.769689401217631,0.515828903898121,0.6465894056774572,0.8358094663550727,0.7388816007481053,0.4394199539088488,0.5454804850749106,0.7464848054272653,0.5076957500211164,0.35167989860440363,0.22776942036898462,0.23959918391841595,0.22391412288280244,0.20180447415429836,0.18764383017157338,0.4474233482736747,0.6052825775945375,0.5970360330921293,0.4965705686334969,0.340273352120412,0.27984380855518576,0.23526679437761855,-0.049473334283957726,0.5659397990948349,0.542046503067148,0.8002686770181386,0.8807802823304395,0.9122226418281165,0.7024466980362402,0.8984614393459188,0.4106105667296982,0.4076112593387611,0.42084539276272825,0.3810227206904826,0.4703528117184328,-0.103881508408598,-0.16648776360661754,-0.5045629434109102,0.00991228490595375,-0.5154210459841797,-0.6408283995873871,-0.5773593125324903,-0.5663443237568184,-0.4625260296067133,-0.5878405507533309,0.10072048516246801,0.14301793235631144,-0.03433641105240559,-0.017289974641734318,0.02680632516423964,0.899631249699567,0.8187789165776317,0.8166290993859148,0.8392306543567974,0.7930344980629803,0.6356806686617436,0.494953917598689,0.6199115700176808,0.5346042280753761,0.6228288703247347,0.8407886920009073,0.6032803864956985,0.5842426646046709,0.8485179881083522,0.7218405471536776,-0.7958818264801781,-0.799052627052685,-0.7942679573754432,-0.8032331438304929,-0.7925395289581383,0.27169831004030565,0.10870450900915352,0.33318769394587355,0.03217522504125658,-0.21507314067396277,0.17270854967892169,-0.15450220390433356,0.09753101668577457,-0.0883496349969839,-0.26121859081561216,0.4164576299662024,0.4524850641680387,0.4551513339685669,0.4121888225880782,0.4038691434882533,0.8051976090217213,0.770432077427117,0.8047995398467634,0.8230845948703289,0.7858956868663388,-0.6410272790341804,-0.664089219814681,-0.5766019254978918,-0.6004651173934197,-0.6022046828852106,-0.486219019326515,-0.5152103651692386,-0.655039749816267,-0.522775661422612,-0.5052051435211369,-0.7865711047247017,-0.7730316174845557,-0.7795401518995495,-0.7810119426870643,-0.7758090800030946,0.5107470829073212,0.5131263520104717,0.5193816018379385,0.5440180060613674,0.5266450974954756,,,,,
2,1,,,,,,-0.07277728906706993,0.3829659251159476,0.2930837372962174,0.14747206977611405,-0.04737605561910363,0.2729076266520295,0.7766677906207373,0.17421569041640805,0.7909331568750735,0.44959461965121894,-0.013266977506651623,-0.020257505438443513,-0.011470489438064613,0.0007676763315339619,0.014539186123754488,-0.0602128393350847,-0.07627434403147748,-0.07531774935288915,-0.054082254511966577,-0.13186540086202947,-0.027702483981844717,-0.04361918788517105,-0.07636110223415438,-0.12377400258743831,-0.06118497951646695,0.18148918669567426,0.23034442326213211,0.18168280072677734,0.08529338374965678,0.10102270109612232,-0.11883522187921502,-0.10391599751072134,-0.10616150996246643,-0.09976048384588165,-0.10072867540652708,0.04171471700860363,0.030324010238736432,0.06729379028821303,0.04330907288036634,0.020113417463427874,0.12569465881356146,0.09762487228186811,0.1287336637095413,0.1006940111273883,0.06481311330511119,-0.039744600925333495,-0.030461498481548333,-0.0004960231729553843,-0.0006298083231275342,-0.03756720260052204,-0.08100917954517439,-0.07552827149301411,-0.10825032301354542,-0.09938324691464095,-0.11515957349394057,0.06363710875230078,-0.04532196492712992,-0.10278133812548096,-0.09313605007589643,0.007477160765627211,-0.1331306317164651,-0.06375753463143297,-0.1024703930667279,-0.1044293408563044,-0.13081586512790255,-0.022156104453904035,-0.015410334344735821,-0.019877090318513035,-0.024346924708656736,-0.024424430808636766,-0.017135895104975818,-0.15159642714744925,-0.11115265225522752,-0.12509831819753248,-0.09433327700221916,-0.015035735819258766,-0.15314473460944122,-0.10629540114262448,-0.16164098072212063,-0.08252863725358828,-0.12494728354643336,-0.11133295849820501,-0.12383353500597782,-0.12964728447220297,-0.12241632782459666,0.018509873163014445,0.027788897265582424,0.02124383378241601,0.01973041988904012,0.018217516069259476,-0.05454183880352237,-0.06646174391085435,-0.08434738514016793,-0.0810216918624056,-0.07131227522614325,-0.08456174847121867,-0.08054125462637018,-0.058264679514998585,-0.08397271577425758,-0.07717506601259161,-0.025348159556785044,-0.02036301835800436,-0.022965017201882043,-0.010595588395677202,-0.020062269737712857,-0.14082767716217104,-0.12955514060356355,-0.13995146842480244,-0.13628299216099826,-0.13731286883445581,-0.0837453091212168,-0.09273515108567731,-0.08311852150069488,-0.09477787700833207,-0.09129577874747419
2,2,,,,,,-0.06914078696597814,0.3606172710101003,0.2792358082087565,0.12743401465864135,-0.05486756742221521,0.2797011060578283,0.7704873097031119,0.16388829925287074,0.7839043695030669,0.4475156872260415,-0.03677331872313472,-0.04579229113365746,-0.0373807132577304,-0.030112327350936052,-0.012324537943638969,-0.07447836232175375,-0.08101122162946628,-0.08789183127646716,-0.06461112462200136,-0.12855191084880246,-0.041074706783083004,-0.042747675233678395,-0.07264108323065233,-0.11346280228791383,-0.06409085248499213,0.17753778640040907,0.2199542801846146,0.1798680937380811,0.06752160265980733,0.09675802323816751,-0.10334988288007141,-0.09700207014241458,-0.10003043474831053,-0.09649745779892105,-0.09260215292982554,0.030798707875727582,0.033846517833149625,0.08580654839652357,0.017136624903187347,0.031159495465347575,0.13796333893393575,0.10751123090891634,0.15005073141321457,0.1195737557346298,0.07902472902285429,-0.04742317330653978,-0.04115696868233698,-0.006280950409470076,-0.010208688448628322,-0.04233266827683391,-0.09704203126382271,-0.0942646600519439,-0.11563394302607666,-0.10571428204518463,-0.10990604390743397,0.04691416073764265,-0.06640553782590142,-0.1106028078525425,-0.10525384565178486,-0.014369352837966032,-0.13754248799806534,-0.08766664325134044,-0.11403033007198449,-0.12167006234407474,-0.12994382114842562,-0.007577162615105104,-0.00167657165736812,-0.006069981869313734,-0.01096556143389571,-0.008949017799771752,-0.044804039322557054,-0.15187292655771634,-0.12889096592832905,-0.14721867873342664,-0.08235444620514909,-0.03877818538095146,-0.14799306847888483,-0.10699583049165118,-0.17232923492118357,-0.058173541932598605,-0.11733697012713362,-0.10464892335768505,-0.11340343175222589,-0.11694783599959546,-0.11570691568906022,0.007745665044942895,0.014112803386383876,0.013887814304388013,0.014512777777828889,0.013476114247334858,-0.050225276788620876,-0.054447334898168,-0.0708808591257426,-0.06485704644514034,-0.06533525319895661,-0.07786147297914581,-0.06654038505020998,-0.049379804424177776,-0.07483987730873976,-0.06822275010148404,-0.011994089109659267,-0.007139825917417797,-0.01020895721771553,0.0015720545891109161,-0.005626923199810063,-0.131575098031681,-0.12927185716557732,-0.13264973290302584,-0.1311798552563006,-0.13217951464771605,-0.08802507704954321,-0.10455345696953122,-0.09972262447555336,-0.1008948599794206,-0.10298357082152054
2,3,,,,,,-0.07910811919211036,0.45303661123517547,0.3762658726654666,0.18860382736099612,-0.07761177802041308,0.250786163711777,0.8093861427537601,0.2060949083282657,0.7836245316522676,0.44677141999563363,0.046027147482806785,0.03719180965189561,0.046781569906841014,0.05202414777478148,0.06719889196997686,0.007954641109928495,-0.023734629027095222,-0.022323260642749698,0.013897505121856724,-0.07742175576153598,0.029145159532391385,-0.03183524675490146,-0.08167626679380513,-0.0870633771755287,-0.025147219888855377,0.16789873817408874,0.23899200369630136,0.19004531366671595,0.0692968043565807,0.10187675028868792,-0.16949401820008836,-0.15932463986399115,-0.16086948690766123,-0.15739080815705897,-0.14994246840577619,0.09927229380982161,0.07655398887124953,0.079649866173225,0.11583975607841368,0.027463217496885628,0.13993437617465254,0.11037949569798333,0.14231316615110412,0.11596920854620552,0.07990546086139949,-0.029542283241687617,-0.01259076697405348,0.01512689675132084,0.008816084750319142,-0.024363143634038575,-0.04374358595930139,-0.027228335250994107,-0.10994168130455195,-0.09068436669440572,-0.13256893784850532,0.1254869615688955,0.006066675464182714,-0.08871612174323684,-0.0516493350130971,0.05870354294898705,-0.1330261050330832,-0.033082481485267934,-0.06407072021204385,-0.08563661824411994,-0.15053148242825198,-0.04530282824060761,-0.039056536204819636,-0.043437245489701626,-0.048440723097459726,-0.04614801982710692,0.024505665723846715,-0.2132246335596062,-0.09823265969137074,-0.15782912712509578,-0.1531058524370159,0.032440831888307375,-0.22224068837999722,-0.0865721749138717,-0.18982694234807118,-0.13442365378144783,-0.18561113423223352,-0.16662231289641838,-0.178879260669925,-0.18699765512349753,-0.18458595795903188,0.02318500203955809,0.036507089464427045,0.03423679669342361,0.03221960500068355,0.025328717163864978,-0.09321171656037963,-0.09996202032899437,-0.12517366824051446,-0.1177049462499522,-0.11410648476369567,-0.12004781125913189,-0.10409493563893801,-0.09132387990537927,-0.11550086575372798,-0.11670894291516754,-0.04788203263287327,-0.04207503865916484,-0.04628219946713763,-0.0348964185998486,-0.04263285669676642,-0.19193647347988962,-0.18816394520470814,-0.192478729747521,-0.19049604821267385,-0.19202519518908567,-0.0875454528105204,-0.0565344349186403,-0.05093521675855306,-0.07184746854324864,-0.077579767753446
2,4,,,,,,-0.032833885286432496,0.29711401808722726,0.27038269144061555,0.12178249351225001,-0.06470696055246483,0.22130369744567513,0.7384473256485665,0.09700705733870785,0.7363765757959215,0.35896884171503496,-0.02349242333513102,-0.0291222255875756,-0.014668497392473112,-0.016180938071022943,0.0020748786878533876,-0.04879472019642206,-0.09277838898092416,-0.07747020711050512,-0.05805913710485133,-0.09790017474444745,-0.055234162701039535,-0.09298466843207431,-0.08863847109377465,-0.10205065008324277,-0.09350910449992744,0.17599191238476297,0.21185928351643124,0.1820164242118918,0.06740156364137972,0.09418046183700257,-0.11738944015701525,-0.11442357351404708,-0.11149304359620382,-0.11226816503895387,-0.11085006395771568,0.029029050302823323,0.015280955761253323,0.09041752384708346,0.0403892605308771,0.06850207462942293,0.17357810628977377,0.15647228427609294,0.11176156523465652,0.057995777294774786,0.11413989136470049,-0.04065940158761183,-0.02583895040631501,0.00656205243526975,-0.005570810511294155,-0.03488029918959268,-0.09400743368039599,-0.08444207546441218,-0.12116090417893965,-0.11408892706249119,-0.1350836038989438,0.06501548941440194,-0.050315686273325166,-0.13287844435404006,-0.1281370357381948,-0.0053342074735938105,-0.14329394327505374,-0.09757751893188749,-0.08876577699005139,-0.12877639811010821,-0.15105709432149617,0.0017412670946399533,0.007292008060929445,0.0029266679869315304,-0.001498459064342983,-0.00032022148331156686,0.007628437006906408,-0.16391477250200293,-0.12112220984238742,-0.12583777776095695,-0.09978214195990276,0.01204592383324743,-0.16955642124394865,-0.0971192992116765,-0.1506932766348401,-0.09055725568150863,-0.13051549651044936,-0.12106993809438871,-0.12722424709364355,-0.12985249636770635,-0.13159112984865384,-0.02011493140467291,-0.021561217631849372,-0.015221630089641947,-0.014894738206896463,-0.015702692061569934,-0.03998446731031424,-0.04329906013644225,-0.05655886896843221,-0.05327384091967713,-0.04773479290612159,-0.08012840743518512,-0.07085728185080131,-0.05978463102507203,-0.07646121923824012,-0.07101431421839344,-0.003104868700325669,0.0008868615413333281,-0.0010190168254198273,0.010982366288839862,0.00417104700492521,-0.11959151362992015,-0.11505895966452395,-0.11906552349129629,-0.11961454473244726,-0.11905828124850215,-0.10447827021287548,-0.0847053368423849,-0.09424906372447728,-0.10230040778355631,-0.09841651804468277
2,5,,,,,,-0.05751753968042106,0.3684870597281845,0.30848983247826767,0.15220370576029219,-0.05061221656005821,0.25382978309120674,0.7746676379251937,0.15605557055066455,0.7771832372821383,0.4205539314904685,0.005666062149826234,-0.0019470458138524105,0.008042461802091005,0.014370484038894404,0.028949978725465342,-0.0406864358738539,-0.06394146766841624,-0.05941728720945649,-0.035802939802294764,-0.11021292809848382,-0.02667926344238447,-0.06010286405175469,-0.08661197804591136,-0.10295864767709872,-0.059016107870671686,0.1878840992304469,0.2376413408498127,0.19535925445563906,0.08516584824774143,0.11088273330055731,-0.12110358088481643,-0.11112623050687231,-0.11197296341292207,-0.10841238940708942,-0.10631201448412919,0.04169430421437559,0.025495798798474523,0.050724823621378534,0.05252763163909857,0.011744623001914145,0.11952431260476959,0.09389224172944532,0.10975596465772985,0.0776247787768638,0.06058876453717321,-0.034951598234701065,-0.022322235282085767,0.006451312380545526,0.0025583280570314892,-0.03097959004859785,-0.06375566292409207,-0.055826512999948896,-0.09867091331439415,-0.08957706560000012,-0.11347254485937674,0.08898501383086088,-0.03186140973298124,-0.09581335483864839,-0.08401227678475287,0.02553576053868689,-0.12328784487862432,-0.05674776055895614,-0.07597636743305025,-0.09559649469495612,-0.1289347150300888,-0.028728314352882034,-0.022467847569239252,-0.02690608425561991,-0.031495718919416715,-0.030713693414664345,0.00575742882431407,-0.16433890058701128,-0.10911350640317719,-0.12785664047666456,-0.10746677006740435,0.006945381265415884,-0.17261606117994743,-0.10062950359701683,-0.1614468528061428,-0.09594222633945959,-0.1284141244469068,-0.11571187410682748,-0.12559389235428453,-0.13048272358772262,-0.12714954287498403,0.01084740330261269,0.015772631840667795,0.015142582101629554,0.014532296208082718,0.012688228653872424,-0.06412321336863691,-0.0725140581505761,-0.08856267827847897,-0.08508878379363605,-0.07838460732313313,-0.09209737103730142,-0.08438493980295192,-0.0689313700810612,-0.0901273013401529,-0.08510137929493156,-0.031067576724225665,-0.02623807701770864,-0.028870343773385487,-0.01667564164864288,-0.02494411360340476,-0.13757487501402021,-0.1302816639904849,-0.13699803695785606,-0.13467875703520615,-0.13555890504988888,-0.07773817139382855,-0.06757822399204083,-0.0646650148085588,-0.07778911335230632,-0.07556003683741519
