f_id,i_id,disp.diff_median_25,ela_level.mmce_qda_50,ela_meta.lin_w_interact.adj_r2,disp.ratio_median_10,disp.diff_mean_05,ela_level.qda_mda_10,ic.eps.max,ela_meta.lin_simple.coef.min,ela_level.lda_qda_25,ela_level.lda_mda_50
1,1,-1.3554219490457218,-0.1748230900739898,0.1438846622105681,-1.3149667508958776,-1.3896310268034118,-0.2209132202791428,-0.2367751825445878,-0.1341097201575491,-0.1486465160017968,-0.2669171225823545
1,2,-0.70193512877285,-0.5712313710919471,0.9697991901975316,-0.8092764473689092,-0.9456147875583998,-0.2375079485245767,-0.2367748746283374,-0.1341096795652983,-0.3581761672479299,-0.2822100132016762
1,3,-0.7547862715318436,-0.5159976341869799,0.9139002894246856,-0.8467088301718821,-0.9362953108464894,-0.2541026767700112,-0.2367749420129699,-0.1341097164582654,-0.3361282025334708,-0.2799453865420206
1,4,-0.9631071454214258,-0.3757889174282169,0.6463132437132507,-0.986550562152804,-1.118184219745772,-0.2085426046780002,-0.2367750678373721,-0.1341097171227097,-0.2767910625972425,-0.2725920105647856
1,5,-1.0134741988124925,-0.3745142927304098,0.6537554050587475,-1.0487024430332148,-1.1795563834583518,-0.3090161411458122,-0.2367750678373721,-0.1341097109348169,-0.2826359928403375,-0.273364647895727
2,1,0.5123562808730052,-1.0674852534381143,0.9000082549130909,0.6301046121114864,0.5782787678559596,-1.5922412180154908,-0.03723862755916,-0.1338550515520337,0.4360684676840037,-0.2835954318640539
2,2,0.5011350495903014,-0.2007404589293975,0.2996739063763114,0.5983224002976409,0.5774604723397917,-0.1319051324172674,-0.0325318495299537,-0.1338750104739936,2.0324003021778467,-0.1440944296292644
2,3,0.6136899954336037,-1.2187407175778708,1.1221154257353758,0.704263106343793,0.6334227934732627,-1.7726711723931226,0.0144846709484776,-0.133809881705539,0.6727511492999567,-0.295904343825947
2,4,0.3980881699483741,-0.352420797968423,-0.7913469468735883,0.5969098575503591,0.6282857160662096,-1.0262101236803116,0.0263383677086513,-0.1336693391508878,1.4936309093902969,0.5462703469001213
2,5,0.5485897223431093,-1.1363149871196891,0.9605378338564686,0.5693652739783592,0.5913714961146431,-1.8019382385714344,-0.0278250715007475,-0.1337946181692959,0.4328870499567497,-0.2966769811568883
3,1,-0.7658361863064141,-0.1820459633615623,-0.4288309986662545,-0.7661938935768056,-0.7685901908941142,-0.2016029910480914,-0.2367695225762179,-0.1341096704607801,0.0508209768511598,0.040485964465965
3,2,-0.2882914198860104,-1.016075390626568,0.6183637933268274,-0.5345368830225519,-0.6412997772680228,-0.5383251132645417,-0.2367633135636555,-0.1341096711639497,-0.3097890232101575,-0.2936130744997073
3,3,-0.2923173578271332,-0.5091996357986762,0.5322001030822924,-0.3509063258758885,-0.3951292094875644,-0.6544882109825821,-0.2367435427335946,-0.1341096330949568,-0.0275306829898197,-0.0833491498173239
3,4,-0.4964409772674598,-0.4981528884176836,0.1533113999148651,-0.5973950352766034,-0.6429818291623677,-0.4342309088159081,-0.2367644635322441,-0.1341096517442386,-0.2651751885698263,0.0075289859013288
3,5,-0.9254175136321922,-0.0142203781503157,-0.164055436129785,-0.863659343139268,-0.8387363009744924,-0.0106127550597289,-0.2367657568316091,-0.134109637424036,-0.0848701885391675,-0.2113138774211616
4,1,-0.7543579802615112,0.1544549568594689,-0.4767915940039036,-0.7273489680265507,-0.7423592735147376,0.8239512145197515,-0.236759153350601,-0.1341096262813449,-0.2932160564449268,-0.188534397491684
4,2,-0.3319771294598954,-0.6098949869254242,0.2532017433077614,-0.5098173849451174,-0.5932021852621643,0.0180508664551123,-0.2367044948724893,-0.1341095365446699,-0.3064596325653568,0.2378814811881871
4,3,-0.5966611345251951,0.0197696137912025,0.1496730099237331,-0.6433026745632693,-0.7213563552664327,0.1245588495576271,-0.2367599290405767,-0.1341096860548407,-0.4119643227761566,-0.2193333200630011
4,4,-0.55323239971351,-0.2372797002665297,0.1147775422815124,-0.6899165852235777,-0.7355856050753493,0.2896009650167651,-0.2367587472325363,-0.1341095580433173,-0.1681049546591884,-0.1046632830846715
4,5,-0.6521676831602483,-0.1769474645703347,-0.0279465741888018,-0.6595469161570126,-0.7016263411543885,1.1658026163756998,-0.2367644635322441,-0.1341096293141462,-0.1531596899869713,-0.1124695843938375
6,1,0.0318991338143424,-0.7186629611382835,1.230770981379636,-0.0620413340567107,-0.0887684604067684,-0.5172045500430794,-0.2295555988157266,-0.1339235274324322,-0.2159741934855473,-0.1977794027963959
6,2,-0.26327920969861,-0.5406403783445806,1.0299980064144427,-0.2823980026327093,-0.2710210562021256,-0.3554813802330286,-0.2301915555537501,-0.1340160449457431,-0.1449471930631293,-0.2071576214340288
6,3,-0.1120923912713433,-0.6098949869254242,1.0693587708639618,-0.2379029060933254,-0.314845327179108,-0.3135419761218399,-0.229880904944059,-0.1335180169832371,-0.1820883953673522,-0.2011630214525873
6,4,-0.0296034926053616,-0.7339584575119661,1.2282902609311368,-0.1114803302115829,-0.1571870577307921,-0.771556475695828,-0.2272549063939768,-0.1339475843353357,0.0201165964602189,-0.177850688191426
6,5,-0.0547870193008949,-0.2976119359627246,0.6869970590686357,-0.0217838657591724,-0.0048931699995758,-0.0060869200837012,-0.2324276310113484,-0.1340264050090102,-0.2227069612339224,-0.1368209816517821
7,1,0.2345665629355398,-0.7615753259644505,1.2737701358202869,0.1992790741904655,0.2219110705649132,-1.567499986813207,-0.2367556671542493,-0.1341096257575345,0.6910258046169748,0.0268982045080309
7,2,0.1695519480991119,-0.6689525979238122,1.1421265706866015,0.1018136246280047,0.1288526860318386,-1.2832775503186764,-0.2367599290405767,-0.1341095532067331,1.2667884267912,0.0792776870125374
7,3,0.1918230941563862,-0.6893465930887233,1.0205712687101465,0.1929226318276954,0.1776776518298466,-1.170131675917988,-0.2367606697178042,-0.1341095758508336,1.1895465638318206,0.2930850863506172
7,4,-0.1632303689490083,-0.5699567463941401,0.90248897536159,-0.191288995433017,-0.2109217966258063,-0.9444433717800802,-0.2367649999684395,-0.1341096288718627,0.6869565493844407,0.125156358870503
7,5,-0.0253205799020393,-0.6285894824932592,1.0776278390256255,-0.0641601481776351,-0.1055435184882065,-1.2362088665679904,-0.2367633135636555,-0.13410956922881,0.8251632543730621,0.0014811005867191
8,1,-0.9521428889009216,-0.0749774887457797,0.0975778805052521,-1.0042073464938293,-1.0618127508542174,0.0168439771281718,-0.2320076328199278,-0.1340443638087501,-0.2750893740454554,-0.2227702240523609
8,2,-0.7761151767943869,-0.1777972143688725,0.279001235972152,-0.8678969713811135,-0.9430235184238688,-0.0987156759263983,-0.2306298562547195,-0.1340732623016249,-0.1969596735807958,-0.2263669840412257
8,3,-0.8099501871506307,-0.1952170852389007,0.2393097087961666,-0.824108146215369,-0.9121555931195416,-0.0911726176330192,-0.229880904944059,-0.1340237125989553,-0.2619197843837989,-0.1984454694610005
8,4,-0.9414356071426164,-0.0758272385443175,0.0742591082893607,-0.9646561495699334,-1.030262912619751,-0.0597934951325616,-0.2315470715076578,-0.1340716897921493,-0.268652552132174,-0.2314024480256367
8,5,-0.8883274896214237,-0.1433823475280853,0.2632900064649914,-0.9095669824259336,-0.9758007999325876,0.0002492488827372,-0.2315470715076578,-0.134038026379252,-0.2954356502081274,-0.2432584346555988
9,1,-1.257343248139648,0.1497813329675101,-1.2109194653964006,-1.0529400712750605,-0.84423706527762,0.8369252747843637,-0.2333228400278438,-0.134087135343344,-0.4285372895413876,-0.216002986739978
9,2,-1.294775905166682,0.1778230763192627,-1.2162116690198652,-1.1256860227600851,-0.965481184256472,0.9690796560843684,-0.2333228400278438,-0.1340986249436717,-0.4525828886427268,-0.2118733734194295
9,3,-1.260598261794173,0.1710250779309591,-1.1998389140597712,-1.0479961716595738,-0.8458281954479461,0.8106754319234041,-0.2331599134425542,-0.1340953422114942,-0.4377116104292829,-0.2162427707392357
9,4,-1.2826124330892477,0.1642270795426555,-1.1636203955116848,-1.0776595693524964,-0.8536474637135487,0.8785629565638173,-0.2333228400278438,-0.134097821016956,-0.4290551947528009,-0.2080901147644752
9,5,-1.3185032415430862,0.1510559576653172,-1.193058278167207,-1.1376926361119828,-0.9704364182154874,0.9241230286558284,-0.2331599134425542,-0.134102189683562,-0.4290551947528009,-0.2165091974050775
10,1,0.7796100335602981,-1.0275470129068314,1.4065713704966047,0.6866063220027679,0.6619267539531053,-2.0116352591273774,0.065361549852547,-0.1254661275033102,0.7892058354092127,-0.2142445707454219
10,2,0.749201353366712,-0.9192039135932408,1.3802757337425144,0.7720651582133328,0.7905809934394761,-2.0445229932865105,0.0325448259802651,-0.1041904552057919,1.3301948219599626,-0.1565631975906626
10,3,0.9310538267497644,-0.9098566658093232,1.254089753595527,0.9564019867336372,0.9309641353242508,-1.274527602698356,-0.0462280894457305,-0.1318732800051907,2.29734581104522,0.5975041947415081
10,4,0.6170306673421949,-1.2008959718085743,1.4100443791245034,0.5354642480435909,0.5637312920129777,-2.1996082717983887,0.1265402917198852,-0.1303138628246851,-0.4811416617292405,-0.3175914744254732
10,5,0.9611198739270848,-0.8907372953422192,1.2053022514417118,0.9592270722282008,0.905278748288986,-1.3499581856321492,-0.0462280894457305,-0.1325189964603743,1.8981148795042124,1.4158070562081473
11,1,1.756028471663649,-0.9306755358735032,1.0349594473114412,1.8434788320267572,1.8733223439154103,-1.550301813904302,-0.0854533730530718,-0.1329355550742644,2.284250207842336,5.026341303697063
11,2,1.6983804666769349,-0.9812356488865116,1.0883776276357882,1.7813269511463468,1.8390903148223936,-1.621810006525538,-0.0854533730530718,-0.1335702158051699,2.3910866543110565,6.635212010716206
11,3,1.4937428977122094,-0.9867590225770092,1.332149757041632,1.6421914905390658,1.6936610172545845,-1.762412613114127,-0.07083870521654,-0.1287887134670504,4.953755626843649,-0.0453833499348612
11,4,1.362257477720224,-0.9502197812398764,1.3964831073393749,1.5750957100431702,1.6617929529860522,-1.8996962740536287,-0.063010293964543,-0.1315398308372428,5.312072046682994,-0.2533560052910046
11,5,1.749946735624932,-1.0084276424397265,1.1626338597275274,1.8533666312577304,1.8787321864945192,-1.6106462802513362,-0.0854533730530718,-0.1331810457527006,2.3638596374824634,6.152127180211775
12,1,-0.5557164890814367,-0.3672914194428373,-0.6623494835516354,-0.811395261489832,-0.8950623090040377,-0.2574216224190978,3.084050822349022,0.105441465575035,-0.3001707835696218,-0.1260839870183557
12,2,-0.1462700346438527,-0.5529617504233809,0.2351751747153348,-0.5359494257698337,-0.7173103385476031,-0.1548360296291405,6.393728172228749,1.5049652179789803,-0.3327248254298967,-0.1860566294993547
12,3,0.0470606447841023,-0.6757505963121159,-0.3912894292123019,-0.3537314113704522,-0.5141002853659502,-0.3319470383576853,4.456885245421234,10.21818670083588,-0.192594472513168,-0.1149207097195825
12,4,-0.2212210069519881,-0.4994275131154895,-0.5030872307579938,-0.590332321540194,-0.7447232383392219,-0.113500070181422,3.7564723089868695,2.492241147775913,-0.2515616801555295,-0.1772112641934056
12,5,-0.3060226784777636,-0.2678706930138961,-0.7248636388538123,-0.5804445223092193,-0.7479509595418837,-0.045310823209273,5.028806799404308,0.3714407238975397,-0.2122748705468798,-0.1020523017594215
13,1,-0.4735702234317207,-0.6570561007442809,1.0949928821651191,-0.5981013066502429,-0.697580324435559,-0.7483238561522197,-0.2367620525509855,-0.1341094859939064,0.0183409214496584,-0.2021221574496179
13,2,-0.2709884525645895,-0.7526529530798011,1.230936362742869,-0.4391902475810155,-0.4991436617648846,-0.7344446288924021,-0.2367606697178042,-0.1341094599154845,-0.0372229090891288,-0.2328677946877668
13,3,-0.6459146306133979,-0.431447529232453,0.668474346386509,-0.6701409867616281,-0.6963074202992982,-0.5455664492261857,-0.2367633135636555,-0.1341094537642788,0.3808745694390832,-0.1438013602968383
13,4,-0.6646737882539483,-0.3940585380967829,0.6459824809867839,-0.6623720016515763,-0.6664396339591762,-0.566988734779383,-0.2367633135636555,-0.1341096692052656,0.3452130963103276,-0.1438280029634226
13,5,-0.7976153985650636,-0.3957580376938588,0.500943025431204,-0.8389398450618318,-0.7701358602024311,-0.548583672543537,-0.2367626976033711,-0.1341095754961916,0.3664472099782794,-0.1191568937064678
14,1,0.0917742534067841,-0.5788791192787888,1.0801085594741249,-0.0973549027387625,-0.207694075423145,-0.6366865934102071,-0.2367741054553331,-0.1341096759108543,-0.0353732476197951,-0.1447338536272848
14,2,0.1679244412718495,-0.6799993453048057,1.0567897872582332,-0.0754604901558902,-0.1758260111546128,-0.8207372157686607,-0.2367739985855209,-0.1341096717631725,0.1428601315652097,0.1547030761123635
14,3,-0.045021978337321,-0.430597779433915,0.595045021110936,-0.2619161327971189,-0.3516686254066561,-0.8029355981962856,-0.2367747301475073,-0.1341096923364895,0.34262357025326,-0.0799122458279642
14,4,-0.0175256787819935,-0.4259241555419563,0.7430613412047152,-0.2025893374112737,-0.2720211951663303,-0.776685755335326,-0.2367746527531475,-0.1341097142162752,0.3170242555176805,-0.0515378059158077
