f_id,i_id,ic.eps.s,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,disp.diff_median_25,ela_level.lda_qda_10,ela_level.mmce_qda_50,ela_level.mmce_lda_10,pca.expl_var_PC1.cor_init,nbc.nb_fitness.cor,pca.expl_var_PC1.cov_init
1,1,-0.8441749752257286,-0.1341097188101725,-0.1685197751960875,-1.408428374450058,0.0334722536154145,-0.1352623533629577,0.3939592510437995,0.6468460296765541,-0.4409142565309841,0.2264364661446296
1,2,-0.8032957640796139,-0.1341096782179216,-0.1685197653154547,-0.7582198101457355,0.1593021767868213,-0.5211841265927223,-1.662510230197299,1.25843845729496,0.0294140119852061,0.3547718755436012
1,3,-0.8114634386342822,-0.1341097151108887,-0.1685197652787085,-0.8108058219658649,0.1994767908114271,-0.4674115322520262,-1.3664794013509534,1.226913074428032,0.0027998891841972,0.3441294269592965
1,4,-0.8278396261163921,-0.1341097157753331,-0.168519766096634,-1.018081641652339,0.04661112109516,-0.3309118696948749,-0.6767905554217006,1.0335573928442017,-0.1433596376738019,0.3026030099342632
1,5,-0.8278396261163921,-0.1341097095874402,-0.1685197691075147,-1.0681960256883778,0.1557647893884282,-0.3296709636716279,-0.6547457064650577,1.0230489318885636,-0.1451048260541967,0.3036463872464499
2,1,1.436893174402026,-0.1338550502047022,-0.1443863483203103,0.4499800335530551,0.9819974174416404,-1.004310204976822,0.5451239296036419,1.2248113822369038,0.7344701176643926,0.4415808679175401
2,2,1.4123493123652475,-0.1338750091266586,-0.1527100590451424,0.438815094252509,-0.3157184167116618,-0.1604941091689766,0.4474967413670812,0.8128797127757093,0.4033206224846263,0.4415808679175401
2,3,1.4777723855481404,-0.1338098803582156,-0.1363305323033976,0.5508054014350859,2.2776918873672893,-1.1515643864021126,-0.405953839668661,1.3593196824691307,0.7048019151976941,0.4415808679175401
2,4,1.3796786141465749,-0.1336693378035893,-0.1602738251302561,0.3362851554848987,1.2983409190693531,-0.3081619259353496,0.47584011859705,-0.132881773232139,-0.4806172921849481,0.4415808679175401
2,5,1.5023162475849186,-0.1337946168219752,-0.1362025548573626,0.4860317077830628,2.3960680299492254,-1.071319130232151,-0.1225200673689678,1.2794553792062455,0.7078559948633838,0.4415808679175401
4,1,-0.0347584268581029,-0.1341096249339683,-0.1685177354363236,-0.8103796792444699,-0.9078518001497968,0.185305035975807,0.453795269640407,0.1676602100992467,0.2837752184276351,0.4415808679175401
4,2,0.0878792065802411,-0.1341095351972932,-0.1685131466416284,-0.3901177274048302,-0.1548936253490101,-0.5588249426312095,0.0884806297874696,0.7309137173216959,0.4094287818160051,0.4415808679175401
4,3,-0.1901075968878935,-0.134109684707464,-0.168518434112256,-0.6534739292268716,-0.293988751264391,0.0541826328527252,0.4632430620503975,0.7435238704684669,0.248435153724656,0.4411635169926654
4,4,-0.0020468902666566,-0.1341095566959406,-0.1685157824013333,-0.6102630572774299,-0.5093903767736759,-0.1960667485020524,0.6175570047468966,0.6468460296765541,0.4622207303229245,0.4415808679175401
4,5,0.0306238079520164,-0.1341096279667695,-0.1685156838054618,-0.7087020259196493,-1.0550323829757895,-0.1373305300683691,0.4474967413670812,0.5648800342225418,0.7104737774339756,0.4415808679175401
5,1,-0.8932218609265115,-0.1341096818723656,-0.1685197549812755,0.7470867389095721,0.9480132313642224,-1.2111278755179606,-3.5615165046052413,1.5842007469198844,0.2877018922835226,0.2961340705987051
5,2,-0.8932218609265115,-0.1341096818723656,-0.1685197549812755,0.7573141642230493,0.7878201163227129,-1.1937551911925048,-3.611904730791853,1.6157261297868126,0.3051537760874629,0.2973861233733295
5,3,-0.8932218609265115,-0.1341096818723656,-0.1685197549812755,0.7586778209315129,0.7313482532126537,-1.2078187927893025,-3.649695900431812,1.5610821328174709,0.2619603636727107,0.2948820178240811
5,4,-0.8932218609265115,-0.1341096818723656,-0.1685197549812755,0.7666893040937369,0.9404331155105232,-1.1945824618746697,-3.662292956978465,1.6325396673158403,0.2850841097129309,0.2963427460611424
5,5,-0.8932218609265115,-0.1341096818723656,-0.1685197549812755,0.7944738095286837,0.7985586137821203,-1.196650638580081,-3.703233390755088,1.636743051698098,0.2855204068080293,0.2969687724484549
6,1,0.7664904469548542,-0.1339235260850886,-0.1681103243312237,-0.0280668713077319,0.5026814249593946,-0.6647155899482732,-1.3885242503075963,1.1869809227965895,0.3588183187845791,0.4415808679175401
6,2,0.7501142594727443,-0.1340160435983831,-0.1682681191234318,-0.3217644348930895,0.1562701304453414,-0.4914023820347983,-1.0610007800946173,0.99993031778615,0.2562885014364293,0.4415808679175401
6,3,0.7664904469548542,-0.1335180156359655,-0.1682448745108068,-0.1713360542406936,0.1728200500592515,-0.5588249426312095,-1.284598533797709,1.0755912366667726,0.2240025163991399,0.4415808679175401
6,4,0.803265401637248,-0.1339475829879878,-0.1680809120796861,-0.0892609661000381,0.692563327094559,-0.6796064622272345,-1.5900771550540442,1.2206079978546458,0.2763581678109608,0.4415808679175401
6,5,0.7010673737719615,-0.1340264036616483,-0.1683651342231641,-0.1143181581180575,-0.0649429172184467,-0.2548029669357358,-0.8437015546648531,0.6783714125434822,0.1747009446530088,0.4415808679175401
7,1,-0.2636983446254545,-0.1341096244101579,-0.1685188645034801,0.1735838644563298,1.8715240128732409,-0.7064927593975834,0.7403783060767569,0.9221677067143932,0.436042904617014,0.4411635169926654
7,2,-0.3045775557715693,-0.1341095518593564,-0.1685191470174713,0.1088953993485857,1.1401691682554966,-0.616320255041646,1.111991474203027,0.6426426452942975,0.3217330657012053,0.4411635169926654
7,3,-0.2882013682894594,-0.134109574503457,-0.1685194331238592,0.1310548208611198,0.894573414595643,-0.6361747514135954,0.7435275702134269,-0.2274579218329188,0.2261840018746332,0.4407461660677907
7,4,-0.3863359780637986,-0.134109627524486,-0.1685194774886736,-0.2222174951752437,0.8260997013838939,-0.5199432205694754,0.0443909318741845,0.2370160524064891,0.0298503090803045,0.4399114642180414
7,5,-0.3536244414723523,-0.1341095678814334,-0.1685192338416909,-0.0849995388860889,1.2392160154105,-0.5770248976388297,0.7025871364368046,0.7246086407483109,0.2558522043413308,0.4407461660677907
8,1,0.7010673737719615,-0.1340443624613851,-0.1683196555026171,-1.00717238798463,-0.1866037766703191,-0.0380580482086225,0.0601372525575008,0.5985071092805982,-0.2463257521170502,0.4415808679175401
8,2,0.741946584918076,-0.1340732609542547,-0.1682809846104869,-0.8320277294913302,-0.0557204429297795,-0.1381578007505336,-0.2768340100654678,0.7414221782773386,-0.1852441588032592,0.4415808679175401
8,3,0.741946584918076,-0.1340237112515939,-0.1683251086785813,-0.8656930044815263,-0.0584998187428022,-0.1551168497349069,-0.4122523679419876,0.6552527984410685,-0.3113340192867278,0.4415808679175401
8,4,0.7010673737719615,-0.1340716884447794,-0.1683536998911932,-0.9965188199497576,-0.1187617397797106,-0.038885318890787,-0.1445649163256108,0.5985071092805982,-0.375469692266208,0.4415808679175401
8,5,0.7010673737719615,-0.134038025031888,-0.1683699959130671,-0.9436771224967914,-0.1470608389668545,-0.1046533381228691,-0.3870582548486818,0.7939644830555522,-0.2773028458690442,0.4415808679175401
9,1,0.7092350483266295,-0.1340871339959714,-0.1684894409184191,-1.3108416912506289,-0.8926915684423984,0.1807550472239021,0.4474967413670812,-1.19213463756092,-0.2432716724513605,0.4415808679175401
9,2,0.7010673737719615,-0.134098623596297,-0.1684807871390128,-1.3480865651005414,-0.9606599405972348,0.2080549797353323,0.4474967413670812,-1.190032945369791,-0.2489435346876414,0.4415808679175401
9,3,0.7092350483266295,-0.13409534086412,-0.1684840617568765,-1.3140803759332298,-0.8809423888691645,0.2014368142780159,0.4474967413670812,-1.2677955564415475,-0.2096767961287758,0.4415808679175401
9,4,0.7010673737719615,-0.1340978196695815,-0.1684891608160619,-1.3359841118129268,-0.9156845865319528,0.1948186488206995,0.4474967413670812,-1.215253251663334,-0.2581057736847091,0.4415808679175401
9,5,0.7092350483266295,-0.1341021883361866,-0.1684811882378136,-1.3716948718658184,-0.9384249340930502,0.181995953247149,0.4474967413670812,-1.1101686421069108,-0.2013871513219041,0.4415808679175401
10,1,1.5023162475849186,-0.1254661261574678,-0.1477740029549929,0.715893091703466,2.8112057082034845,-0.9654284829150888,0.8537518149966347,1.098709850769191,0.791625037122297,0.4415808679175401
10,2,1.498211991121198,-0.104190453863726,-0.1526352970696506,0.685636958484429,2.622966164503288,-0.8599514709391073,1.5528884533358769,1.0209472396974355,0.8147487831625178,0.4415808679175401
10,3,1.4696047109934722,-0.131873278658211,-0.1584694851042262,0.866577157988699,0.811192140204952,-0.8508514934352972,0.6679452309335083,0.1865754398193992,0.7493042188977417,0.4415808679175401
10,4,1.5881585071544824,-0.1303138614779823,-0.1412117910738161,0.554129314661966,3.291532382799557,-1.134191702076658,0.0317938753275311,1.1407436945917573,0.8963363399459388,0.4415808679175401
10,5,1.445060848956694,-0.13251899511328,-0.1653051341467689,0.8964923770306201,0.9682268736407535,-0.8322379030865947,0.6868408157534883,-0.9819654184480656,0.5307193742533902,0.4415808679175401
11,1,1.445060848956694,-0.1329355537270961,-0.1653169328431,1.687413267939535,1.2822963405123569,-0.8711196251483287,0.4474967413670812,-1.1522024859294815,0.7807176097448351,0.4415808679175401
11,2,1.436893174402026,-0.133570214457889,-0.1670271187877936,1.6300544576397829,1.4013041594154347,-0.9203422307371196,0.4474967413670812,-1.444337700496345,0.7920613342173956,0.4415808679175401
11,3,1.4777723855481404,-0.1287887121206183,-0.15588563208112,1.4264434653573048,1.639319797221589,-0.9257194901711902,0.4506460055037441,0.5879986483249509,1.0673648012245531,0.4415808679175401
11,4,1.4859400601028088,-0.1315398294903223,-0.1549019456127009,1.2956176498890737,1.947451506674461,-0.8901468508381135,0.5892136275169269,0.7645407923797524,1.0638744244637652,0.4415808679175401
11,5,1.436893174402026,-0.1331810444054888,-0.1665089488055351,1.6813620412957275,1.382227534516958,-0.9468148925663856,0.4474967413670812,-1.377083550380232,0.8308917756811627,0.4415808679175401
12,1,2.483417315091671,0.1054414668798905,1.0387008723133455,-0.6127346850615202,0.0540649016846309,-0.3226391628732293,0.2490931007572892,-0.7928131212464974,2.059940692573656,0.4415808679175401
12,2,2.458873453054893,1.5049652190354152,1.197251444533116,-0.2053422434080057,0.010352900261632,-0.5033978069261843,-0.5224766127252016,-0.0362039324402215,1.6960689152615012,0.4415808679175401
12,3,2.8390378652019272,10.218186700345685,8.870910946211866,-0.0129814189703528,0.1942970449780657,-0.6229384204989624,-1.1019412138712403,-0.7234572789392549,2.3195374641572672,0.4415808679175401
12,4,2.7613632801870325,2.4922411486571034,5.149788828511152,-0.2799172196521117,-0.042707910714262,-0.4512797539498174,-0.3051773872954427,-0.6751183585432992,2.322155246727858,0.4415808679175401
12,5,2.6019506920662945,0.3714407251551794,2.054668313301517,-0.3642934784882995,-0.0804821547185297,-0.2258484930599763,-0.5256258768618646,-0.8831858854650241,2.1258215539335303,0.4415808679175401
13,1,-0.4026713271731352,-0.1341094846465297,-0.1685192901875852,-0.5310005110979805,0.6504936841065289,-0.6047384654913422,-0.8846419884414752,1.1680656930764324,0.03988514226757,0.4407461660677907
13,2,-0.3945036526184669,-0.1341094585681079,-0.1685191538471365,-0.3294350038781974,0.6818248296351521,-0.6978064172348546,-1.1239860628278824,1.2899638401618885,0.1288897496676662,0.4407461660677907
13,3,-0.4190475146552452,-0.1341094524169022,-0.1685194558104354,-0.7024803421872836,0.3613122642879048,-0.385098099376653,0.1483166483840718,0.5270495747822276,-0.3274770118053717,0.4399114642180414
13,4,-0.4190475146552452,-0.1341096678578889,-0.1685194365805774,-0.7211453933843799,0.3934014214018979,-0.3486981893614126,0.1105254787441125,0.4787106543862706,-0.3510370549406919,0.4399114642180414
13,5,-0.4190475146552452,-0.1341095741488149,-0.1685195213588269,-0.8534200941053537,0.2896801694704477,-0.3503527307257418,0.6553481743868558,0.3442023541540447,-0.4343698001045067,0.4399114642180414
14,1,-0.5416851480935891,-0.1341096745634777,-0.1685196673799881,0.0315078811432736,0.5840413351224326,-0.5286295627322033,-0.7208802533349866,0.7981678674378053,0.7139641541947627,0.4307297438707975
14,2,-0.5089736115021427,-0.1341096704157959,-0.1685196087483736,0.1072760570072851,0.7791029830909584,-0.6270747739097852,-0.1099230108223153,0.7162018719837965,0.7881346603615089,0.4340685512697952
14,3,-0.5907320337943722,-0.1341096909891128,-0.1685197029254429,-0.1046021040702543,0.5653437160166411,-0.3842708286944885,0.5703180426969477,0.2454228211710024,0.487525961838638,0.413827031413372
14,4,-0.5580204972029257,-0.1341097128688985,-0.1685197109410102,-0.0772437413567022,0.6734867021960834,-0.3797208399425835,0.3183769117638871,0.224405899259717,0.716581936765354,0.4223827253733034
14,5,-0.4844297494653646,-0.1341096679496067,-0.1685196014140255,0.0410534781025192,0.3690187154058317,-0.5067068896548426,-0.868895667758159,0.6825747969257401,0.7986057906438738,0.4349032531195446
15,1,-0.2800336937347911,-0.1341096200708878,-0.1685193468367004,-0.7941010272871852,0.0233654324771489,-0.2291575757886346,0.2868842703972546,0.4682021934306278,0.4678925925592049,0.4407461660677907
15,2,-0.173772247778557,-0.1341096359115674,-0.1685187260769744,-0.5043239767386601,0.4285226248573708,-0.368552685733362,-0.1099230108223153,0.3568125073008157,1.164659053431521,0.4415808679175401
