feature_name,feature_importance,rank
ic.eps.max,0.31815397641775545,1
ela_meta.lin_simple.coef.min,0.2671292487814749,2
ela_meta.quad_w_interact.adj_r2,0.24080147345748215,3
ela_level.qda_mda_10,0.08762458532459391,4
disp.ratio_mean_02,0.08042429252865523,5
disp.diff_mean_02,0.045085932453039414,6
ela_level.lda_mda_10,0.03508610542352926,7
ela_level.lda_qda_10,0.03356898447232081,8
ela_meta.lin_simple.intercept,0.03174365232749986,9
disp.diff_median_02,0.02375487465062893,10
ic.eps.ratio,0.021444361376721344,11
pca.expl_var_PC1.cov_init,0.02078203249761812,12
ela_level.mmce_qda_50,0.015407267697674438,13
ela_level.mmce_mda_50,0.014816335587626461,14
ela_level.mmce_qda_25,0.014581592609277527,15
nbc.dist_ratio.coeff_var,0.014430164182765756,16
ic.eps.s,0.013100293005693781,17
ela_level.mmce_lda_25,0.012950308152056144,18
disp.ratio_mean_10,0.008627644498958505,19
disp.ratio_median_25,0.007411381348491985,20
ela_distr.number_of_peaks,0.005881509912663063,21
ela_level.qda_mda_50,0.004731381273593367,22
ela_meta.lin_simple.coef.max,0.002907474237253381,23
disp.ratio_median_02,0.0028296117746160494,24
ela_distr.skewness,0.0026082219314339785,25
nbc.nn_nb.mean_ratio,0.002277854857142184,26
ela_meta.quad_simple.cond,0.0018603241091576356,27
ela_level.mmce_lda_10,0.0018090511750062214,28
disp.diff_mean_25,0.0017424644386364267,29
disp.ratio_median_05,0.0016947228841656017,30
ela_meta.quad_simple.adj_r2,0.0015280088317268245,31
ela_level.lda_qda_25,0.0011424817158944619,32
disp.ratio_mean_05,0.001125199689916218,33
disp.diff_median_10,0.0009295005719279735,34
nbc.nn_nb.sd_ratio,0.00077643009903573,35
ela_level.mmce_mda_10,0.0007526981184315237,36
ela_level.lda_qda_50,0.0006497337762783138,37
pca.expl_var_PC1.cor_x,0.000433719593585739,38
ela_meta.lin_simple.adj_r2,0.0003726824131637394,39
ic.h.max,0.0001900771796457324,40
ela_meta.lin_w_interact.adj_r2,0.0001795701050549252,41
ela_level.lda_mda_25,0.00011124707907414654,42
ela_distr.kurtosis,5.706505622230743e-05,43
disp.ratio_mean_25,0.0,44
disp.ratio_median_10,0.0,45
pca.expl_var_PC1.cor_init,0.0,46
pca.expl_var.cov_init,0.0,47
pca.expl_var.cor_init,0.0,48
nbc.nn_nb.cor,0.0,49
nbc.nb_fitness.cor,0.0,50
disp.diff_mean_10,0.0,51
ic.m0,0.0,52
ela_level.qda_mda_25,0.0,53
disp.diff_median_05,0.0,54
ela_level.mmce_lda_50,0.0,55
ela_level.mmce_mda_25,0.0,56
disp.diff_median_25,0.0,57
ela_meta.lin_simple.coef.max_by_min,0.0,58
disp.diff_mean_05,0.0,59
ela_level.mmce_qda_10,0.0,60
ela_level.lda_mda_50,0.0,61
