feature_name,feature_importance,rank
ic.eps.max,0.487324162547778,1
ela_meta.lin_simple.coef.min,0.27874166927696614,2
ela_meta.quad_w_interact.adj_r2,0.13931424986061228,3
ic.m0,0.04654777878684045,4
ic.eps.ratio,0.03666020093157144,5
ela_level.qda_mda_10,0.03080856306616146,6
ela_distr.kurtosis,0.022503491255629917,7
pca.expl_var_PC1.cor_init,0.021419527185285267,8
ela_level.lda_qda_10,0.016219640715546695,9
ela_meta.lin_simple.adj_r2,0.01603690514272262,10
ela_meta.lin_simple.intercept,0.015718827255320266,11
ela_level.lda_mda_10,0.01325793742037657,12
ela_level.qda_mda_25,0.012176065855996145,13
disp.ratio_mean_10,0.011569179926215369,14
ic.eps.s,0.011322839176367075,15
ela_level.mmce_lda_50,0.011208513046301109,16
ela_level.lda_qda_25,0.010296327505442765,17
disp.diff_median_02,0.00961061572579989,18
disp.ratio_mean_02,0.009200445131390544,19
disp.diff_mean_10,0.00698049593632717,20
disp.diff_median_25,0.005483519177003679,21
ela_level.mmce_qda_50,0.005383488530944182,22
ela_level.mmce_qda_25,0.005116649043875387,23
disp.ratio_mean_05,0.0047701099854532275,24
ela_meta.lin_w_interact.adj_r2,0.0046313625533841215,25
ela_meta.lin_simple.coef.max,0.0045572694676822,26
disp.ratio_mean_25,0.004351917478460775,27
disp.diff_mean_25,0.004194754123198564,28
disp.ratio_median_10,0.004084682827500724,29
ela_distr.number_of_peaks,0.004041587174850851,30
nbc.nn_nb.sd_ratio,0.0037409082969994097,31
ela_level.mmce_lda_25,0.003397261386052812,32
disp.ratio_median_25,0.0027859543182152807,33
disp.diff_median_05,0.002704291742618683,34
ela_meta.lin_simple.coef.max_by_min,0.0025510832918661194,35
ela_level.mmce_mda_50,0.0023219561960532405,36
ela_level.lda_mda_50,0.0022306731860767485,37
disp.diff_mean_02,0.0022048854398097947,38
ela_level.mmce_mda_25,0.0019000657230569488,39
disp.ratio_median_02,0.001739879370667937,40
nbc.nn_nb.mean_ratio,0.0016849013593969579,41
nbc.nb_fitness.cor,0.0014845273166689574,42
ic.h.max,0.0013187975535618357,43
disp.diff_median_10,0.0010392738025736235,44
ela_meta.quad_simple.cond,0.0009987901543129095,45
ela_meta.quad_simple.adj_r2,0.0009894265898400096,46
ela_level.lda_qda_50,0.0009771914947397427,47
ela_level.qda_mda_50,0.0009635197668107314,48
ela_distr.skewness,0.0008985190289466213,49
disp.ratio_median_05,0.0008124011132083272,50
ela_level.mmce_qda_10,0.0008014320645125961,51
nbc.nn_nb.cor,0.0006745922292583032,52
ela_level.mmce_mda_10,0.000446382793530507,53
pca.expl_var_PC1.cor_x,0.0003503450417033034,54
disp.diff_mean_05,0.0003054665813208221,55
ela_level.lda_mda_25,0.000201456476341369,56
ela_level.mmce_lda_10,0.00013130829065127335,57
pca.expl_var.cor_init,0.000123489337008679,58
pca.expl_var_PC1.cov_init,9.659878964991575e-05,59
nbc.dist_ratio.coeff_var,3.369070531633561e-05,60
pca.expl_var.cov_init,0.0,61
