mae_train,mae_test,mdae_train,mdae_test,r2_train,r2_test,fold_number
0.08929021060867223,0.26125270360303315,0.05656119698158979,0.268837973413695,0.9900612675645232,-9.423229861652695,1
0.0671676022477779,0.18316244810735344,0.030653735092602274,0.13369652801497134,0.9904267195451412,-1.946744886249908,2
0.069360222304867,0.2112389091457357,0.039761152453121174,0.21419319858970187,0.9933172917316699,-117.2902380521188,3
0.08449725778236425,0.2182409248483101,0.055234683010767505,0.17297291113694757,0.9898226988062755,-15.30571049022539,4
0.059615775521980253,0.5043410914363651,0.03566025436276987,0.5009520713095961,0.9943658860378902,-37.63446833236499,5
0.08760360659433904,0.1628771319817869,0.05101582466306909,0.16708609120067597,0.986504998033829,-1.6030079458496385,6
0.16455003051717576,0.471353954488244,0.10162819569177595,0.597533083044177,0.9698467262811276,-270.7110197485705,7
0.16229751101203366,0.5364957410513101,0.10949586104901754,0.6174051566781698,0.9697203315883607,-9.711950446110304,8
0.17244881565138737,0.31196289560341234,0.11888347082288209,0.29189843259531845,0.9668852890155494,-8.350179752374748,9
0.09309932768716932,1.011150796914063,0.05845507880507084,0.6460617931807295,0.9892372162676173,-365.6846309485361,10
0.17416824030121322,2.101728641369145,0.07704291448467337,1.9535181577841108,0.9410501858627823,-868.6073853267603,11
0.10254893309577644,2.2772358350589244,0.07225753343495356,2.222962938656,0.9786906831395641,-119.74749355034591,12
0.08115391318344256,0.7032584946976865,0.04831551741800011,0.6712413102488377,0.9916983755279472,-83.45049786686462,13
0.17640697765977564,0.5074659667019448,0.11305159686572708,0.7166491796375078,0.9647403495748971,-77.140345482518,14
0.061934225261061536,0.21551345504855823,0.03499038513824537,0.26550700983806497,0.9945430662098198,-23.20705803066715,15
0.062074437516806386,0.0328293079131697,0.04004120222187746,0.028205935366570567,0.9948898846912407,-0.464106011667891,16
0.06348977181355529,0.2564671185964841,0.03834065649841367,0.26668619597050414,0.9942370794070644,-53.81631522499569,17
0.05738972544484624,0.41773212998148024,0.032939599093181116,0.3492002433253224,0.9954524467748571,-49.803369783615985,18
0.08046264829474226,0.1571514141750037,0.049319645744457574,0.1627480262213895,0.9916193027900522,-193.69888864242003,19
0.13817296519033517,1.4279702169485535,0.08334524178360159,1.448509933898281,0.9789527342123774,-7375.905247996072,20
0.06439127864671411,0.18229007348630472,0.037384562492447815,0.14720211835660746,0.9937426141813805,-1.2752672351357184,21
0.06836580797642229,0.25523359685121144,0.04020930322139499,0.2592617941787405,0.9933075335594402,-287.7686998333618,22
0.06178476394407746,0.14714310513384418,0.03401954396760554,0.14631885564469987,0.9929895576627717,-273.69542577761825,23
0.16921327381486878,1.2133533069455364,0.12183891123503704,1.2049475453882672,0.9716182279938798,-2030.8282528231487,24
