mae_train,mae_test,mdae_train,mdae_test,r2_train,r2_test,fold_number
0.29555613045978146,3.3458116961205384,0.24533467248920282,3.3458116961205384,0.8745598975339872,,1
0.34435986291610854,2.1684730572374176,0.2643713530638183,2.1684730572374176,0.860098017243133,,2
0.533945097740157,0.37733848706212436,0.4352644365503886,0.37733848706212436,0.7138935542394915,,3
0.44111623894968194,0.32704601749264306,0.2558060660791316,0.32704601749264306,0.7796648784331206,,4
0.5296812948447742,0.486239523575995,0.3430046416464866,0.486239523575995,0.6485868138481001,,5
0.4951957250103924,0.9583213198317649,0.3750714958153716,0.9583213198317649,0.7398977204545538,,6
0.44710806485188115,1.4239151996548107,0.36875936317105884,1.4239151996548107,0.7739672679689933,,7
0.517077631265105,0.09265445212472512,0.4135000209980708,0.09265445212472512,0.7286628099118979,,8
0.4657263847161199,0.43643938547921624,0.32227075275980877,0.43643938547921624,0.7868225999357763,,9
0.5255312535763621,0.022585770931983884,0.32837956020479275,0.022585770931983884,0.6902262667751423,,10
0.551773022362217,1.476805101527569,0.4144126052597721,1.476805101527569,0.6880468800242712,,11
0.43526898779555695,0.8774037483831703,0.3069441646443989,0.8774037483831703,0.791814355294154,,12
0.6296759113676715,1.085813845177889,0.4736770586516892,1.085813845177889,0.5921678557742323,,13
0.4769614615350532,1.1550810564681568,0.40097689673133274,1.1550810564681568,0.7571665362276647,,14
0.37734076103837516,1.4630523722825992,0.1941314590328458,1.4630523722825992,0.789073038974985,,15
0.4429094143309426,0.319307359240247,0.2950062314903596,0.319307359240247,0.7543721913669408,,16
0.4257548469097604,1.7063346689896512,0.3707055724227445,1.7063346689896512,0.7747375629663296,,17
0.5247021747099323,0.3677391668516561,0.3235820677844321,0.3677391668516561,0.7201168262099851,,18
0.6808723054575213,1.4986136084516162,0.4425369476441201,1.4986136084516162,0.5462275358061593,,19
0.4057363211238307,1.7945099262731121,0.2573892350049999,1.7945099262731121,0.7902290069394959,,20
0.37666955121091855,0.14275606147498898,0.30010919577571704,0.14275606147498898,0.818512875708811,,21
0.3691068243450336,0.05115788236252983,0.34307938014559713,0.05115788236252983,0.8405693602582838,,22
0.4538254754363512,2.0713785246605183,0.3203229198811657,2.0713785246605183,0.7545031653699608,,23
0.5859547393789095,1.6751785004405901,0.41791193469117194,1.6751785004405901,0.656357315717454,,24
0.6330876265456089,0.8637737704422279,0.5045994658998667,0.8637737704422279,0.5356315786050656,,25
0.6192799949508152,0.19275939291743693,0.47590562101126604,0.19275939291743693,0.5681680839163573,,26
0.500832956492576,0.5292134503280335,0.3869744140869613,0.5292134503280335,0.715729398143943,,27
0.41311234318948165,0.4854097488660445,0.262061334359023,0.4854097488660445,0.7776628098424789,,28
0.5470071913271968,0.9333036485883972,0.3201119717805567,0.9333036485883972,0.5995990374859042,,29
0.4500154175325962,0.2692941727034981,0.2971872834033862,0.2692941727034981,0.7351863037135147,,30
