mae_train,mae_test,mdae_train,mdae_test,r2_train,r2_test,fold_number
0.06175692990321671,0.33014566074409224,0.034050391906124355,0.3414747246306928,0.9941829287979832,-14.72708678686848,1
0.09822344660318998,0.3067371644545117,0.06513780202416486,0.2617276176485559,0.9864921792500294,-5.408505686419233,2
0.08512439147213086,0.23074520759932132,0.049798323005151524,0.1836177750394008,0.991099873540531,-139.23603919350296,3
0.06512173733233234,0.20759463569381933,0.04234298532946812,0.16997267581564168,0.9941218355459833,-14.144646198235964,4
0.1018975111470714,0.4841544920826298,0.0692941324394366,0.47462351921057866,0.9891053666458209,-34.735686035211984,5
0.08887101450462565,0.23160107786152234,0.053005686487012094,0.23955623279235283,0.9874618463471339,-4.700348300361647,6
0.17288235139762617,0.4635892707999876,0.12084451278778013,0.5858183479633181,0.9690239531334031,-256.16104770801246,7
0.1646099439517016,0.5364957410513096,0.11679347727505845,0.6174051566781691,0.9701311282842683,-9.711950446110286,8
0.17731173488640295,0.3119628956034119,0.12084451278778013,0.291898432595318,0.9659413573819969,-8.350179752374723,9
0.18008657215877322,0.442806192318847,0.13364885632239565,0.13649959383995425,0.9621839294633497,-107.13129971501657,10
0.07309409834250248,1.8669870297220679,0.04733056416512027,1.9481562241989276,0.9937203299079138,-667.9228012644501,11
0.1755747321661635,2.274563017363008,0.131235232041923,2.2260548282215966,0.9409754778457138,-119.43473045197871,12
0.056233391966545275,0.8243714279188818,0.033152758249516356,0.815595550224333,0.9954710419197907,-114.72437208697845,13
0.17104317858447468,0.5174585314829082,0.10702721463480991,0.733303454272447,0.9666180764133806,-80.27475944112699,14
0.07251268909625176,0.27526636092657114,0.04515223776668542,0.2720507571286701,0.9929960684845244,-38.67754494397799,15
0.06966225923267581,0.029491037480581583,0.04600222684310218,0.023622235234123767,0.9927893307844552,-0.1673353786587246,16
0.08395987778852224,0.19175586988630186,0.05382760503325007,0.19564652321455434,0.990934142058496,-32.084478613088834,17
0.05559410625999261,0.425925226258856,0.03374030344140588,0.34539607463407906,0.9953820635233358,-50.91122145589485,18
0.0753573938387665,0.1272683346251013,0.04579125835335973,0.11851092338406333,0.9922300469770571,-124.41393604310771,19
0.13877417023041413,1.4103807785819868,0.08883101258159076,1.4161577526058018,0.9789346730768953,-7195.761951050152,20
0.17157974507885113,0.1626088913720822,0.1188177667616322,0.12891297579734495,0.966422584514777,-1.006480641217773,21
0.1754640525762728,0.23743061727723597,0.13169609134635457,0.23830223287941288,0.9661858475384452,-249.3791126216978,22
0.06714479009686285,0.13136559439523282,0.046361293377979784,0.12956944745446258,0.9935991341707161,-219.37862202379634,23
0.17385843918015473,1.2133533069455364,0.12336767994184883,1.2049475453882672,0.9701981554003977,-2030.8282528231487,24
