f_id,i_id,2_1,3_1,4_1,5_1,6_1,7_1,8_1,9_1,10_1,11_1,12_1,13_1,14_1,15_1,16_1,17_1,18_1,19_1,20_1,21_1,22_1,23_1,24_1,25_1,26_1,27_1,28_1,29_1,30_1,1_1
1,1,0.4266511301852356,0.23639454529055648,0.5521589435659234,-0.6137009264676347,-0.7395371092014764,0.38213424427228215,-0.10506994594620855,-0.08015482768583548,-0.5763031008407951,-0.5528195567018983,-0.609861626322842,0.36468712918910207,0.18622993830910406,-0.10211867640714911,-0.7137524722851492,0.20543408765291116,-0.01956269551144918,0.36106367167350284,0.33726747461524675,0.38666669239107065,-0.03855142167028425,0.5149583492707904,0.08576306435038861,-0.1576607400756065,-0.0856893655182378,0.26444241635689947,-0.11371591294168315,0.06408633979194767,0.4061427232081569,
2,1,,-0.013173611286966036,0.06957977754406253,-0.3304850951924039,-0.31492320422785136,0.08691068611899566,-0.018529065236653652,-0.009276662090131227,-0.317894339571404,-0.3176170966524472,-0.32949205545227134,0.0824369501269191,0.09649576942235416,0.07739142180455827,-0.3262202267355889,0.03849538644131445,0.5443906971901534,-0.11786300987114195,0.6224510097738312,0.43651889752337714,-0.14506795966095565,0.009938633130405106,0.05351712719486035,-0.23760102120862592,-0.18599632223791662,-0.29956777526032186,-0.22588437360714497,-0.15052720434343825,-0.17683659647320082,0.6047885919154237
3,1,-0.19864458929807904,,-0.42950148059567184,-0.014619395843793903,-0.21209846405973232,-0.588791588438305,-0.7003272817458854,-0.7058881347885704,0.1525710301262997,0.07826884653363708,0.02655368951357362,-0.6520405223737704,-0.6523015353247037,-0.10046764693828503,-0.049246503561364285,0.9465071319002898,0.4381147036070858,0.15642885758725844,0.8606863447395341,0.41405522226466696,0.43537349859455055,-0.43467337848031784,-0.4962764619519353,0.18210446763220334,-0.26858204472008995,0.039175426347491826,0.16999759349291776,0.5056159991276661,0.3645818931549534,0.24532676355234784
4,1,0.2510316105722885,-0.44329243394968,,-0.7160407898206376,-0.5866652541260371,0.934826858341337,0.598893514164922,0.6127174679522593,-0.7493477568151667,-0.7355117902942623,-0.7317787979721064,0.9042679004243565,0.8717984802375597,0.3143567598304533,-0.6319842474660664,-0.41680664820573643,-0.20949462955299913,0.19850337832213583,-0.42182869784270727,-0.16202948581500531,-0.13561927831176157,0.7676047130377041,0.6254996922855947,-0.01912585602769834,0.5733042598767878,0.3396517898644904,-0.2652241088730385,-0.25236464246969725,0.019029861788253277,0.48133022751557286
5,1,-0.4630496982779051,0.10938695262301368,-0.6966052087190646,,0.9427845528927478,-0.6540558342026683,-0.1856358681444814,-0.212123758012839,0.9376510155365477,0.9179393442867004,0.9929363755149729,-0.5055316902781231,-0.4764022282109601,-0.5257027546825843,0.9501357431895385,-0.027480239934478234,-0.0397174055292604,-0.4920133632868935,0.013042454872584708,-0.23988185657824967,-0.1547432035737677,-0.5558789344610624,-0.6208574159977469,0.04428337206000044,-0.11862294663172546,-0.12755068659982394,0.2008981577768274,0.2092108773440865,-0.1388942314201984,-0.5100158186728092
6,1,-0.43656391231676417,-0.20187317964614326,-0.599571251206124,0.9386569719076929,,-0.44656603562978714,0.1415644501329235,0.1182258906239716,0.763200741565626,0.7556575526511136,0.9296477425199378,-0.2137851551152481,-0.13958437820021197,-0.41211059370054937,0.9477920538874605,-0.3509364261201835,-0.2964709828206662,-0.46100330434853154,-0.33448860993628227,-0.5547308537398168,-0.4868046003178428,-0.5592097389005779,-0.5025534940486518,0.09129981752156002,-0.007722146186615708,-0.24490183029134815,0.14649324796623553,-0.04942690000281669,-0.4145206782068884,-0.8258956738396401
7,1,0.31750021198674583,-0.6602546804032083,0.934829595086348,-0.6621633294186782,-0.4431423615860375,,0.7968915579501934,0.7637982081515765,-0.7616387861462206,-0.7266160085170752,-0.6886758551901222,0.9296457157919288,0.8915819461494064,0.5255171663919261,-0.5403951306347059,-0.5118402785918543,-0.18243570627693817,0.2858186844386088,-0.5435263960530246,-0.2848481872764652,0.04441771525150984,0.7443241965219161,0.7788785830565548,-0.0028503017162861966,0.4023605105232423,0.1903892542348946,-0.4855420933271781,-0.4095689334102999,-0.22103433254027793,0.24424615692587603
8,1,0.2953342803705167,-0.7936710377602356,0.5645630171437646,-0.29906622343243083,-0.04324720582175989,0.8104468874331003,,0.8577534645276443,-0.48573773190665825,-0.4291441682111452,-0.32934964032754266,0.8361547592701652,0.7788793074311149,0.25750217391230645,-0.1857738543519165,-0.7023288654131519,-0.3765155164045946,0.3823536023463274,-0.6997813167594147,-0.17083991830683232,-0.19537457025785443,0.4482563825157013,0.602471253532266,-0.3072997175839347,0.18299958119952842,-0.019543984088516098,-0.6201362960540608,-0.31510343250649586,-0.16419877983165865,-0.019781094779391717
9,1,0.22442826149842354,-0.7754347446161558,0.6210533210930936,-0.2931280348325753,0.027683335854528313,0.8050454515188799,0.9824813771087325,,-0.6087495137037284,-0.5170465258883714,-0.3296252639650643,0.9261265327024619,0.9476407129516745,0.4712645675533488,-0.17270661276840094,-0.6075899084762006,-0.3783794600003607,0.2787781215073166,-0.7002959051400455,-0.40201134357096846,-0.1801542212191094,0.6037358228829675,0.6805772108451752,0.12338543325376772,0.19998587797833822,-0.05214327938338692,-0.5258875456160492,-0.8271059101814071,-0.5121867144728731,-0.07441106108737516
10,1,-0.45093376191371815,0.23785825175730146,-0.7125392758325151,0.9058699771535907,0.7659804524516468,-0.7625896719366265,-0.40729103833785896,-0.4604879666235253,,0.9785619266119813,0.9079551834308885,-0.724160556729984,-0.6777306954007076,-0.4981912435474549,0.8310340947375223,0.07163025843272619,0.09585271935960704,-0.43683321645124007,0.1260058108840325,-0.14108284533539006,-0.09335934372057242,-0.5848941023984038,-0.6520359154317277,-0.14861488358668629,-0.26619699157543053,-0.02866148368054433,0.2908285868654297,0.36181123992840714,0.08939821203665188,-0.4421818822842032
