f_id,i_id,ic.eps.ratio,ic.eps.max,disp.ratio_median_02,disp.ratio_mean_05,ela_meta.quad_w_interact.adj_r2,ela_meta.lin_simple.coef.min,ela_level.mmce_qda_50,ic.eps.s,ela_level.qda_mda_50,ela_level.mmce_mda_50,pca.expl_var_PC1.cov_init,ela_level.mmce_mda_10,ela_level.lda_mda_25,ela_level.qda_mda_25,disp.diff_median_25,ela_level.lda_qda_10,ela_level.mmce_lda_10,disp.ratio_mean_02,ela_level.mmce_qda_25,ela_meta.lin_simple.coef.max_by_min,disp.diff_median_02,disp.diff_mean_05,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.adj_r2,disp.ratio_median_25,ela_level.lda_qda_25,ic.m0,ela_distr.skewness,nbc.nb_fitness.cor,ela_meta.lin_simple.intercept
1,1,-0.7568176365366867,-0.3826372625103788,-1.312697088590171,-1.4551319584235751,0.6637795572105196,-0.1764004854764297,-0.1362733618808767,-0.8689458240107716,-0.5652695806502959,-0.0202490982089831,0.2265043075650221,0.1984764890025913,-0.3039413699672701,-0.6943174893005467,-1.3854821608454553,0.0237477641202453,0.3716164952434798,-1.4145315806064822,-0.1778237848014056,-0.0286436673966946,-1.311951730927876,-1.4553156325359986,-0.316106114198416,0.5188389923471606,-1.3864276147782597,-0.0834775771504234,-0.4395918316874612,-0.4010514213393069,-0.3949390799266443,-0.3663331636874073
1,2,-0.7073848906753686,-0.3826331879241056,-0.9668282346413086,-1.008746362782878,0.6637795572105196,-0.1763867139499011,-0.5216162451564577,-0.8195983929393441,-0.1654612771148167,-0.594031625290036,0.3548431993672377,-1.7082344161437486,-0.3056525178493814,-0.1538458178330093,-0.7395733096639606,0.1492006237426473,-1.677021055065538,-1.0412547832554724,-0.8852247182676279,-0.4299850048295525,-0.9667398759437528,-1.008910729989012,-0.3161045239291422,1.358446817423827,-0.7396634859737892,-0.2821750273890476,-0.8111305156070132,-0.4635069134137756,0.1286700760473698,-0.3662687875490649
1,3,-0.7173109465376313,-0.3826340796097445,-0.9945522820669074,-0.999482848476456,0.6637795572105196,-0.176399230439241,-0.4679243107236328,-0.8294580195270419,-0.1386156356304198,-0.5331924621011244,0.3442004619982737,-1.4295612838531293,-0.3144784385044841,-0.3344771396129494,-0.791811579578626,0.189254850007631,-1.382117640472815,-1.065548141781446,-0.8043102287092038,-0.1955939687768164,-0.9953553207131592,-0.9995411175161818,-0.3161045180149006,1.3006399263305626,-0.7933814368711692,-0.2612668917354069,-0.7569202449995338,-0.4582536477252689,0.0990409865163727,-0.3663797296719582
1,4,-0.737064291537159,-0.3826357446156722,-1.119537741772476,-1.1830162256724372,0.6637795572105196,-0.1763994558618986,-0.3316294002403084,-0.849226570835376,-0.266132432681304,-0.3641543080912148,0.3026729181468249,-0.8458144067391018,-0.30304076581879,-0.3874575863554914,-0.9977167212844058,0.0368472595025044,-0.69505542987913,-1.2117754729089376,-0.5607656264739472,-0.1698300850809639,-1.1196659700180551,-1.1824085297298086,-0.3161046496584754,1.030984858422728,-0.997509650281217,-0.204997345446079,-0.6577551158395124,-0.4380365343179855,-0.0636761445145122,-0.3663682366390212
1,5,-0.737064291537159,-0.3826357446156722,-1.1799852550118954,-1.2438080383083296,0.6637795572105196,-0.1763973565269648,-0.3303903555995509,-0.849226570835376,-0.3097566000934491,-0.3397457815423693,0.3037163237712331,-0.7900797802809727,-0.3100654781769327,-0.3981247903976134,-1.0474997078481385,0.1456738365243466,-0.673094537303076,-1.2734432291671762,-0.5415384210343217,-0.3251450949542813,-1.1801559402502566,-1.2441108557703977,-0.3161051342540668,1.032475580542612,-1.0480045241247569,-0.2105401062401651,-0.5850340211221611,-0.419650104408212,-0.0656190356312997,-0.3663468200958136
2,1,1.872994566612932,2.2577849530527727,0.552540462797652,0.5232073156416167,0.6612004116392656,-0.0900003627390796,-1.0040176252913755,1.8846506894014676,1.0651237530717246,-1.198415887148745,0.4416545473180049,1.1488985401832223,0.4105079010217841,-0.3668343252073879,0.4606369242263092,0.9694305653702378,0.5222054729078551,0.5378135209327725,-0.6536971194321373,4.574233629622099,0.5524573101306874,0.5231808783121586,3.5681235980068857,1.2913643220290647,0.4603955370737089,0.4710089868452841,-0.3126604663626304,-0.1545193770079713,0.913598087229194,2.457036352614278
2,2,1.8828712391126965,2.3200686848379,0.6029891392606272,0.522049376353314,0.659588445657232,-0.0967717246961324,-0.161467269576279,1.8550225115054355,1.290675080186166,-0.556508069550767,0.4416545473180049,0.6267530923123846,1.15836958591944,-1.3364831726363189,0.4495458166755455,-0.3243965170005566,0.4249500914996169,0.5835971581547987,-0.3749026405575673,3.0933584278222352,0.6029909679149593,0.5223581806316173,2.2284379959738865,0.6788431665480013,0.4496519468942315,1.984814137392089,-0.1725070838164646,-0.1024377580860587,0.5449344978189191,1.835034072970912
2,3,1.9323039849740145,2.942227693139895,0.5902633469996961,0.5787884014801474,0.6586212660680114,-0.0746758186192167,-1.1510509226612649,1.9339981204728949,0.7120556289064012,-1.3098936352673494,0.4416545473180049,-0.7138113440751251,0.8085749346498718,0.1764819340047159,0.5607955519557243,2.2612423407591464,-0.4252501782304684,0.5653771392603189,-1.5573757750945365,5.216467949673173,0.589990459214966,0.5786215608952953,4.864692050138242,1.5148070042205073,0.5603109257428389,0.6954557182412439,-0.7688200604987382,-0.1975537050219001,0.8805689382438202,3.474136074717663
2,4,1.9224273124742504,3.0990849881072124,0.5284523560180341,0.5735776746827858,0.6573316932823845,-0.0269946607980365,-0.308913581826421,1.815584005154644,1.0924487810112011,-0.6362911637925142,0.4416545473180049,-0.2650009310175961,6.221836289917622,7.056117394237559,0.3476938900834184,1.2848261080353924,0.4531855248116856,0.5163232422367198,-0.5896064346333855,0.5124769575315825,0.5287842075116912,0.5734568476785643,1.011064055870192,-0.4269413748234379,0.3465134811712613,1.4738978829296376,-0.295471843974892,-0.3578313718111379,-0.4391398528335415,1.9669171780397283
2,5,1.9125506399744867,2.382352416623027,0.5907178395804435,0.5365236174570978,0.659588445657232,-0.0694974362970812,-1.0709260358922803,1.9636262983689263,0.8654592945315254,-1.2523332293760436,0.4416545473180049,-0.4204712048218361,1.0630856670102735,1.080349689840559,0.4964501951726681,2.379263755885844,-0.1428958451097758,0.5691145790335461,-1.3458765152586576,4.971171989687846,0.5908858110538087,0.5363440412008176,4.8852897796252295,1.3513244784066052,0.4969237436839289,0.4679920410966046,-0.6339554848411064,-0.1238753271583488,0.8839689976981971,3.436928948078697
3,1,-0.3613556696461425,-0.3825623654258598,-0.8027564129914537,-0.8310026820284113,0.5955933961704907,-0.1763836251063078,-0.1432946148451691,-0.3458433354004652,0.3606653573338513,-0.346667602503982,0.4370635625706086,0.257144516853248,0.1551866249277505,-0.1229109261108544,-0.8027333572431182,0.0634241203261252,0.5755390691639862,-0.8403673954445431,-0.1121308328826849,-0.3039520391552105,-0.8019593235231743,-0.8309337984319355,-0.3160813591680182,-0.0670148007670961,-0.8041250270506444,0.1056779051388876,-0.1725070838164646,-0.0397700128524584,-0.2375648994669221,-0.3663332883888596
3,2,-0.1141919403395523,-0.3824802029634102,-0.7545801994322169,-0.703050390670961,0.6399224606764198,-0.1763838636670958,-0.9540428247808233,0.0883746195217453,0.7084602304933122,-1.1393982557918363,0.4416545473180049,-0.0831300446805602,-0.1370594212539559,0.139857866793429,-0.3307262992621465,0.4528821945755896,0.2210275175791166,-0.7768309192996893,-0.5711803627537444,3.552941888864594,-0.7541117212554301,-0.7029586036810844,-0.3154676295014132,1.0059738539669034,-0.3303327001357439,-0.2362893873975007,-0.6365998882853734,0.0599359086496034,1.053971970417033,-0.3659389289850081
3,3,0.0241802413821389,-0.3822185800296235,-0.5118811613130404,-0.4552513829741797,0.6305730579806238,-0.1763709481934816,-0.4613160726395928,0.0094483086872245,0.6832924416016899,-0.6971303269814251,0.4416545473180049,-1.5644977479096394,0.0728714057566937,-0.0308173978805304,-0.3347055515895198,0.6505082354867826,-1.4417257774649608,-0.5367004138698798,-0.881219050467706,0.9734708990727658,-0.5126890514299324,-0.4554637181182782,-0.3157167340101974,0.9180212488937706,-0.3346301362075339,0.0313768458865211,-0.6670105278944469,-0.1239283904481317,0.2777869692607483,-0.3658799873761709
3,4,-0.1636246862008704,-0.3824954202383036,-0.7104944190997071,-0.7047872996034148,0.623802800856082,-0.1763772752404657,-0.4505776857530287,-0.0991061800433281,0.7377028042531014,-0.7069665988742431,0.4412371850682417,-0.0449958265776336,-0.0786102120176147,0.0947000363484433,-0.5364621110816551,0.2274197259770966,0.1582821102189627,-0.7539391006886768,-0.2803688804794084,0.3563062784910451,-0.7100962248579316,-0.7046497044688635,-0.3159337351467146,0.5352369356658803,-0.5366096315816866,-0.1939819853869464,-0.3417489042495704,0.1509925139170533,0.3773601389960663,-0.3661546363216501
3,5,-0.2526135054237425,-0.3825125341770246,-0.8454787155817209,-0.9016369786148756,0.6189669029099804,-0.1763724168981585,0.0198462628545676,-0.2964959043290379,-0.2469569744781634,0.0227390530262956,0.4395677360691886,0.4859498254708088,-0.1686706268655984,-0.5005299492019888,-0.9604641463047416,-0.2004551376145695,0.5818136099000009,-0.8726028134886222,0.0585106153939914,-0.2186752592769253,-0.8464762169504252,-0.9014572718249938,-0.3160444246874799,0.2064498903359964,-0.9609814436709994,-0.022998339118752,0.0734224365003959,-0.1057276820525982,-0.3075089796712429,-0.3661979866174566
4,1,0.0241802413821389,-0.3824251518026262,-0.6995865971617659,-0.8049490480415992,0.5299863807017157,-0.1763686365740205,0.1838131703148095,0.1081431708300795,-0.0758160100151347,0.1280235929160882,0.4416545473180049,0.6384866978825163,-0.2296415277176832,-0.1499345096842315,-0.791388254862948,-0.9147555060067782,0.4312246322356316,-0.7301129221343576,0.6369290457027257,0.6653204437374837,-0.6994594450124823,-0.804561767227921,-0.3157778186968673,-0.0935165273428048,-0.7901583598173243,-0.220573204892751,0.352406999870594,0.3318322054971634,0.41184645631903,-0.3661010264232261
4,2,0.2120345523276473,-0.381701868493032,-0.5905083777823619,-0.6544169405622458,0.6521734021398763,-0.1763381920685977,-0.559200599259435,0.2561854640443618,1.3851142118366322,-0.8832908802121666,0.4416545473180049,-0.1241976641760202,-0.0787002724324629,0.2550636704483514,-0.3739054202613032,-0.1640536552542534,0.0673012695467391,-0.6254646084840114,-0.2563348736798765,1.4013185488915938,-0.5906204754827853,-0.6546022622359416,-0.3150392608123912,0.6319682376672168,-0.3733070608536489,-0.2331321185907431,-0.2333283630346115,0.0623237566898337,0.5517346167276723,-0.3654516821870947
4,3,-0.124117996201815,-0.3824354163330761,-0.7532167216899744,-0.7835271712079986,0.5980113451435414,-0.1763889156239555,0.0528874532747675,-0.0793869268679326,0.3599462776512331,-0.1572282919756345,0.4412371850682417,0.3744805725545613,-0.2521566314296791,0.1003892118375762,-0.6355200945503079,-0.3027319669452826,0.4406364433396554,-0.7791668191579567,0.2195384609508552,1.4448149532149377,-0.7525717160926211,-0.7834458600940307,-0.3158902692754646,0.5302678619329351,-0.6375993792687642,-0.3331824590004456,0.0668114278897254,0.1083826922213877,0.3725029112040995,-0.3660849033663015
4,4,0.0884773793556017,-0.3824197777338999,-0.7264016594258697,-0.7974224426676323,0.6154205777495061,-0.1763454858053834,-0.1969865492779939,0.1476309753138091,0.7580767285939376,-0.4836467962706334,0.4416545473180049,0.6590205076302456,-0.0967123554020597,-0.1538458178330093,-0.5925949683805585,-0.5174881172025061,0.594362691372032,-0.776363739328037,0.2603962725100593,0.8064076922465387,-0.7257111609273453,-0.7977516586501079,-0.315463481384658,0.4954843458023173,-0.5924763005149641,-0.1019300592876968,0.012601157282246,0.1107174769718351,0.6105070730104698,-0.3658376647706818
4,5,0.0538596422439294,-0.3824954202383036,-0.6914057307083114,-0.7638422033068534,0.6231580144632685,-0.1763696654970711,-0.1383384362821392,0.1870694816646002,0.5219788994677707,-0.3798194818464429,0.4416545473180049,0.609152683957188,-0.2205454258180373,-0.4866625839472303,-0.6903829777021768,-1.061495045625351,0.4249500914996169,-0.7305801021060099,0.723451470181039,1.8395374182642417,-0.6921533740075275,-0.7636097049076488,-0.3154476125643952,0.3462464980228589,-0.6902429711481968,-0.0877574304218062,0.1355659174406763,0.2761953461597968,0.8868833343733779,-0.3658784829405861
5,1,-0.8062503823980047,-0.382639909948714,0.561175821831855,0.57994634076845,0.6637795572105196,-0.1763879537745178,-1.2105250654176247,-0.9281528816698968,0.529169696293948,-1.3587106883650388,0.2962038032754935,-3.3685396043173306,-1.4527520217681489,0.2315958215556814,0.7557789159970119,0.93554821673728,-3.5687950869741774,0.5565007197989066,-1.7656705006904798,-0.4124367512506011,0.5610168737100221,0.5799013128428038,-0.3161028606624101,1.9292277535481488,0.7558442670093065,-1.4820073354860483,-1.2937341441857968,-0.6335747571679579,0.4162179613318013,-0.3663319269734611
5,2,-0.8062503823980047,-0.382639909948714,0.4370993472877814,0.4919429548574442,0.6637795572105196,-0.1763879537745178,-1.1931784404470198,-0.9281528816698968,0.6063509155615886,-1.341223982777807,0.2974558900247838,-3.386140012672528,-1.4425751948903265,0.4488512105469093,0.7659387091732837,0.7758351384228169,-3.6189914128623006,0.432698027310774,-1.7632671000105264,-0.4124367512506011,0.4376732043910759,0.4915984284647164,-0.3161028606624101,1.9292277535481488,0.7665878571887816,-1.498495294810228,-1.283156530408729,-0.6285868079283656,0.4356468724996682,-0.3662190448805035
