mae_train,mae_test,mdae_train,mdae_test,r2_train,r2_test,fold_number
0.36696119626455326,4.26502297851672,0.18388197314646604,4.26502297851672,0.7973172238130715,,1
0.3492838281462737,5.871744988567838,0.2365280087527344,5.871744988567838,0.8463066131846737,,2
0.6215162972564402,0.6952352062900409,0.4338214835215206,0.6952352062900409,0.720179729298309,,3
0.410969989077755,0.5728599473038127,0.24421156712862357,0.5728599473038127,0.8571116991871135,,4
0.45069974816594605,0.4201577128367695,0.3083207088222517,0.4201577128367695,0.8278001798638283,,5
0.5646565667776506,0.5325730550086896,0.39169801473728016,0.5325730550086896,0.7529375496504493,,6
0.6036966968412816,1.9522192311496114,0.3796274810786895,1.9522192311496114,0.6933628471075436,,7
0.5956158030528549,0.3018172091668634,0.42729316012909324,0.3018172091668634,0.7571990532627006,,8
0.6841591408483142,0.82832317684105,0.45651533277369605,0.82832317684105,0.6805503826632262,,9
0.6430804797146299,0.4291631184867355,0.4876682689221361,0.4291631184867355,0.7102644524403834,,10
0.43050726598748434,1.4884495002067712,0.33419463732807997,1.4884495002067712,0.8665458482909727,,11
0.5192570609925699,1.3159321424272943,0.33059925370742227,1.3159321424272943,0.780908025124943,,12
0.6362206320422312,1.0229951826164831,0.49124737422223497,1.0229951826164831,0.6853721772399302,,13
0.5840884967294466,2.348229366513877,0.4035053055228366,2.348229366513877,0.7354673471069973,,14
0.4638874178641497,2.5408693813491,0.33133832718567,2.5408693813491,0.811648018127707,,15
0.4337918788939312,0.6205293670831338,0.23689240497401443,0.6205293670831338,0.8309964572043547,,16
0.45051125127004477,1.9324993909292791,0.20125197839487674,1.9324993909292791,0.7946970154065364,,17
0.4068333645170535,1.2799533747819622,0.25136821034671986,1.2799533747819622,0.861889635603075,,18
0.43170589639509516,1.6736111607746893,0.2963673734515211,1.6736111607746893,0.858392259703926,,19
0.4907534202009517,2.4577356026212733,0.37018630451927814,2.4577356026212733,0.8240210278670344,,20
0.6114243669628847,0.9186433272120298,0.2910708993944391,0.9186433272120298,0.6841045870314184,,21
0.5850635182167049,0.36957505863510787,0.33680058651867606,0.36957505863510787,0.7415281206172932,,22
0.49053175433525964,0.4335603141764519,0.2701453154664788,0.4335603141764519,0.8063602994669576,,23
0.4492835821063305,0.34537141225913315,0.22490738363415552,0.34537141225913315,0.8157747194458476,,24
0.40713204487967347,0.4848423379560418,0.25221915526712957,0.4848423379560418,0.8653688627098316,,25
0.392124598724488,0.11379448573264961,0.18660142624778597,0.11379448573264961,0.8439712797368655,,26
0.6442302213016828,0.781737703651614,0.47732563859556576,0.781737703651614,0.7166712922465721,,27
0.6402158592143808,0.7304080914492106,0.4447775067349198,0.7304080914492106,0.683784028074184,,28
0.45559851062626355,1.064053549644088,0.28314024503062385,1.064053549644088,0.8027985108083885,,29
0.4249363364048371,0.8970947786473049,0.22362487183119129,0.8970947786473049,0.824530197161955,,30
