feature_name,feature_importance,rank
ic.eps.ratio,0.1527725405051233,1
pca.expl_var_PC1.cov_init,0.07524949958388139,2
ela_meta.lin_simple.intercept,0.059546022235298056,3
pca.expl_var.cov_init,0.05234247039718699,4
ela_distr.skewness,0.04859856860863804,5
ela_level.mmce_qda_50,0.046150301127928575,6
ic.eps.max,0.039520189337051766,7
disp.ratio_median_10,0.03924262511737354,8
ela_level.lda_mda_50,0.03888857882441539,9
ic.eps.s,0.03580838022042804,10
ela_distr.kurtosis,0.033397550578063935,11
ela_level.lda_qda_10,0.032486672417210816,12
disp.diff_mean_05,0.031956240789403054,13
disp.ratio_mean_25,0.030004861677135383,14
disp.diff_median_25,0.025686024860301842,15
disp.ratio_mean_05,0.02205781914043989,16
ela_meta.quad_simple.adj_r2,0.020649947111829853,17
ela_meta.lin_w_interact.adj_r2,0.020642299747864787,18
nbc.nb_fitness.cor,0.01945685608405609,19
nbc.nn_nb.sd_ratio,0.019008697312613895,20
ela_level.lda_qda_25,0.018760217032944268,21
ela_level.qda_mda_10,0.01840263743291054,22
ela_level.mmce_mda_50,0.018225863223476354,23
nbc.dist_ratio.coeff_var,0.016803390428552313,24
ela_level.lda_qda_50,0.01606892340820327,25
ela_level.mmce_qda_25,0.015704703550249652,26
ela_level.qda_mda_50,0.014411321350629202,27
disp.diff_median_10,0.013754241317055705,28
disp.ratio_median_02,0.012258430927613004,29
disp.diff_mean_25,0.012132911057278255,30
disp.ratio_median_25,0.011603537642088123,31
disp.diff_mean_10,0.009852343969398682,32
ela_level.mmce_lda_50,0.009390685506601302,33
ela_meta.lin_simple.coef.min,0.0093232651956324,34
ela_level.mmce_mda_25,0.008204266740040905,35
ela_meta.quad_simple.cond,0.008069831638514272,36
ela_meta.quad_w_interact.adj_r2,0.007924898604668046,37
ic.h.max,0.007027306672636263,38
disp.ratio_mean_02,0.00696757222283615,39
ela_level.qda_mda_25,0.006832331780776078,40
disp.ratio_mean_10,0.006544123809650458,41
disp.ratio_median_05,0.006403428945606592,42
ela_level.lda_mda_10,0.00577280112508579,43
ela_level.mmce_qda_10,0.004810114044802645,44
ela_meta.lin_simple.adj_r2,0.004599721366370569,45
ela_level.lda_mda_25,0.00413455741199488,46
pca.expl_var_PC1.cor_x,0.003509572321110689,47
disp.diff_median_02,0.00289728434458714,48
pca.expl_var_PC1.cor_init,0.0024782908523614923,49
disp.diff_median_05,0.002457659580057796,50
ela_meta.lin_simple.coef.max_by_min,0.00173405739465823,51
disp.diff_mean_02,0.0015022541351466757,52
ela_level.mmce_mda_10,0.0012871797342229301,53
ela_level.mmce_lda_25,0.0008164476425205937,54
pca.expl_var.cor_init,0.0007066854035717501,55
nbc.nn_nb.mean_ratio,0.00032778347527329544,56
ela_meta.lin_simple.coef.max,9.243693168601609e-05,57
ela_distr.number_of_peaks,0.0,58
ic.m0,0.0,59
nbc.nn_nb.cor,0.0,60
ela_level.mmce_lda_10,0.0,61
