feature_name,feature_importance,rank
ic.eps.ratio,0.1631648034431803,1
pca.expl_var_PC1.cor_x,0.14571535078804687,2
ela_meta.lin_w_interact.adj_r2,0.08583070180670652,3
pca.expl_var_PC1.cov_init,0.0755200362131216,4
ela_level.qda_mda_25,0.074774720493486,5
ic.eps.s,0.07196148232911337,6
ela_meta.lin_simple.intercept,0.06965966917821989,7
nbc.dist_ratio.coeff_var,0.06815485826917839,8
ela_meta.lin_simple.coef.min,0.06628063679777037,9
nbc.nn_nb.mean_ratio,0.06435135356062116,10
ic.eps.max,0.054814759554987734,11
ela_meta.quad_simple.adj_r2,0.05468902582357259,12
disp.ratio_mean_25,0.049290999630909854,13
ela_level.qda_mda_10,0.04413022513920294,14
ela_distr.skewness,0.04352098661956058,15
ela_distr.kurtosis,0.04142888704141244,16
disp.ratio_median_02,0.0374353821329439,17
disp.diff_mean_05,0.0372595467208777,18
disp.ratio_median_25,0.036354256557483706,19
ela_meta.lin_simple.coef.max,0.03376872378242627,20
ela_level.mmce_mda_25,0.03369011720777255,21
ela_level.mmce_qda_10,0.024740426874544925,22
disp.diff_mean_25,0.024665959107802192,23
disp.ratio_median_10,0.02360852728252934,24
ela_meta.quad_simple.cond,0.023389109143446,25
ela_level.lda_mda_50,0.022830667860240624,26
ela_distr.number_of_peaks,0.01820479756390581,27
pca.expl_var_PC1.cor_init,0.01753126109552029,28
ic.h.max,0.01567574652970915,29
ela_level.mmce_lda_50,0.015566397680696006,30
nbc.nn_nb.sd_ratio,0.014558287218617018,31
ela_meta.lin_simple.coef.max_by_min,0.012347543777703338,32
ela_level.lda_qda_25,0.010789813392322548,33
disp.ratio_mean_05,0.009465017634833454,34
ela_level.lda_qda_50,0.00866361720146207,35
nbc.nn_nb.cor,0.008334470770857416,36
ela_level.qda_mda_50,0.007341696217968751,37
disp.diff_mean_02,0.007068204755444902,38
disp.ratio_median_05,0.006789844487215831,39
ela_level.lda_mda_10,0.006318166970582581,40
disp.diff_median_02,0.005993538038959321,41
ic.m0,0.004664677423836977,42
disp.diff_mean_10,0.004428021343029628,43
ela_meta.quad_w_interact.adj_r2,0.004274646326682891,44
ela_level.lda_qda_10,0.0038497757131211747,45
ela_level.mmce_mda_10,0.0034679221708120013,46
ela_level.mmce_qda_50,0.0034591011758558035,47
ela_level.mmce_mda_50,0.003324809326932052,48
disp.diff_median_25,0.003188066776116743,49
nbc.nb_fitness.cor,0.0030972709038694706,50
disp.ratio_mean_10,0.002941137253766349,51
disp.ratio_mean_02,0.0028272346207801847,52
disp.diff_median_10,0.0025692038351436673,53
ela_level.mmce_lda_10,0.002148214010411442,54
ela_level.mmce_qda_25,0.0019486854664830097,55
disp.diff_median_05,0.0017061980236144914,56
ela_level.mmce_lda_25,0.0016858145991698334,57
ela_meta.lin_simple.adj_r2,0.001563898198070092,58
ela_level.lda_mda_25,0.0005580445099324561,59
pca.expl_var.cor_init,0.00010893443989406717,60
pca.expl_var.cov_init,0.0,61
