f_id,i_id,2_1,2_2,2_3,2_4,2_5,3_1,3_2,3_3,3_4,3_5,4_1,4_2,4_3,4_4,4_5,5_1,5_2,5_3,5_4,5_5,6_1,6_2,6_3,6_4,6_5,7_1,7_2,7_3,7_4,7_5,8_1,8_2,8_3,8_4,8_5,9_1,9_2,9_3,9_4,9_5,10_1,10_2,10_3,10_4,10_5,11_1,11_2,11_3,11_4,11_5,12_1,12_2,12_3,12_4,12_5,13_1,13_2,13_3,13_4,13_5,14_1,14_2,14_3,14_4,14_5,15_1,15_2,15_3,15_4,15_5,16_1,16_2,16_3,16_4,16_5,17_1,17_2,17_3,17_4,17_5,18_1,18_2,18_3,18_4,18_5,19_1,19_2,19_3,19_4,19_5,20_1,20_2,20_3,20_4,20_5,21_1,21_2,21_3,21_4,21_5,22_1,22_2,22_3,22_4,22_5,23_1,23_2,23_3,23_4,23_5,24_1,24_2,24_3,24_4,24_5,1_1,1_2,1_3,1_4,1_5
1,1,-0.4935209157608573,-0.6075998125739583,-0.5034214241479931,-0.4865103183959578,-0.46925669908989476,0.9830757259690079,0.44871311611893994,0.7758772098045094,0.8552278077563434,0.9687631776674299,0.5535286631922447,0.3263171400804803,0.8896491374892691,0.4247886792402995,0.47767718962625305,0.1810800061019473,0.24782986750410885,0.21720532578208185,0.21776773869918342,0.19698358543333438,-0.17554662819539835,-0.09719437392116759,-0.05578924003852226,-0.1761596169720261,-0.28641878106218277,0.2764164402415302,0.3861193776412237,0.3439003272014911,0.6880431423298123,0.5414771067589393,0.5616152430800673,0.4985250581138918,0.49448245516320743,0.5420307780009568,0.5360158200683147,0.34470719273503336,0.38488427721898766,0.33832218394524405,0.3701793254773872,0.37996069651037967,-0.459821702889577,-0.4965347658946886,-0.5913704901455321,-0.4039854776732239,-0.5555920099155669,-0.7630195608252563,-0.7494696952539752,-0.7196450457868522,-0.6993171078395317,-0.755891918338953,-0.29802980076819363,-0.19494757147998754,-0.2569127083048348,-0.3229414787958125,-0.31939764031288753,0.8976598082931363,0.8600124371460591,0.9334267220030581,0.9300117002811588,0.9449468948299754,0.7285640843300957,0.6182761653617326,0.7902265266568265,0.7669438510870598,0.7643642459102931,0.9765199851714095,0.9072473220438969,0.8935847378910987,0.9387304236592344,0.965667899790555,-0.5763624270077883,-0.5756299846065147,-0.574116459043287,-0.5788113712855254,-0.5764050919089119,0.7114396846894245,0.6546130950430454,0.6139110326544822,0.6412599815933139,0.5009358788922139,0.6661166947169249,0.5185244551671593,0.46070458488809984,0.6261153234480624,0.29736213527416766,0.7777983816024745,0.7592694302798666,0.7813006781374977,0.7680278095858998,0.7816139578010299,0.5477966198181435,0.512241221477259,0.5323912044646076,0.5452390358483306,0.5273630706715635,-0.30223946890851416,-0.3115864374721715,-0.16936516794187573,-0.22874278512777035,-0.2431858065898087,-0.0875498128733121,-0.1718206475802262,-0.35269997998833746,-0.1590059113928024,-0.19309978591327792,-0.5234718103549372,-0.5201156724924574,-0.5193398026927478,-0.5192674073537309,-0.5225520511436399,0.8615632518438826,0.8531827636449287,0.8650309706467476,0.883284651579438,0.871512421746232,,,,,
1,2,-0.5087201928725558,-0.6314765071995749,-0.5226197372701522,-0.4894356385102787,-0.4860727300541654,0.9826689837987246,0.39219817182983663,0.7898482780721862,0.829902497945297,0.958912260195615,0.4733339906065772,0.25123924808470155,0.8511742357517561,0.34047912616742704,0.40680525656483335,0.34096691806744095,0.404926634359557,0.37553564060375233,0.3737982561336033,0.356151273957938,-0.2426371258660529,-0.18352082625348554,-0.1427668035401939,-0.2442378372809304,-0.35447830147052617,0.37613228140274835,0.48763505031904564,0.45742511465028257,0.7670338859184588,0.6301419831443086,0.4811984291716188,0.4164095835462145,0.4218358871677951,0.45892060168638427,0.4593855349989884,0.2280532937114501,0.2682403594440059,0.21426642431642562,0.2549268944569494,0.2621789266318073,-0.46348201409628365,-0.49642810059611286,-0.5736193284059601,-0.40911887465250185,-0.5353653648108043,-0.7259389591402445,-0.711622011744443,-0.6868912677659624,-0.66895540865176,-0.7147573075419975,-0.4289460423111229,-0.2740711843996366,-0.32899609798443263,-0.4276500386888167,-0.43081889721297983,0.9208628222209497,0.900602557394843,0.9525148045740887,0.9498139694623747,0.9523109472877861,0.801168430304518,0.6770423129231934,0.8468607057071091,0.8324313743423056,0.8437844742655111,0.947168978191918,0.8810998660571389,0.8691197135578854,0.9471542810433878,0.9238030781011438,-0.510134540294326,-0.5094458005968421,-0.5084415038709407,-0.5123075633177954,-0.5101868970607724,0.749870375627381,0.6792075725513914,0.6760868078612264,0.688389775849163,0.5358928395101936,0.7166951823724909,0.5558327100234896,0.5428404577546094,0.682134049554903,0.34303990312674926,0.7487058720446313,0.7233430329285203,0.7547368249641272,0.7301394521649441,0.7537992859588873,0.498867252518551,0.4651000301653594,0.48772837958170645,0.4974927528092069,0.48383578236297653,-0.23911048948815772,-0.2472499968626114,-0.11786929253619349,-0.16997138004620926,-0.18717206708218415,-0.04764025572746933,-0.1280070450795312,-0.29335031857214955,-0.10827148705380751,-0.15556639952983198,-0.45049423449267945,-0.4480359528463165,-0.4473311815111223,-0.44756100122181985,-0.45075455931903785,0.8509153987707662,0.8429385550897613,0.8536955391607702,0.8693834510989253,0.8601746813869997,,,,,
1,3,-0.5051175028626782,-0.6314108878091447,-0.5184488716138143,-0.4883834336424744,-0.48197915028015603,0.9834840907168181,0.39882865882756735,0.7920300408594773,0.8339772410405284,0.9593905192779562,0.4756182701824424,0.25672060417453235,0.8530994656286923,0.34579180999254855,0.4071477849427514,0.33292277060332487,0.39707370580857293,0.3676096315212234,0.366352235163907,0.3483022647657932,-0.23694994566645255,-0.17691236694692658,-0.13647086382279827,-0.23758218173409995,-0.3512135179319773,0.37467499463352616,0.4856077621268924,0.4541749406019724,0.7653701298962466,0.6286760743044589,0.48526094112934537,0.4208916971190113,0.4254858585322919,0.4634288224903782,0.4631217214495167,0.23216179861289676,0.2722313049574243,0.2190457881799981,0.25887284727885995,0.2663641689820564,-0.4600835689585472,-0.49326042835670525,-0.5735398506630132,-0.40539022318648543,-0.5353068034245005,-0.7268321211887807,-0.7124193341893643,-0.6870317905988115,-0.6686621191922113,-0.7158608253093182,-0.41925346601737723,-0.2685837958026165,-0.3232589469800793,-0.41963610254040296,-0.4225973679815507,0.9219114343775379,0.9004993737925038,0.9531556829618684,0.9505042862820331,0.9538156440008748,0.7998696571511431,0.6777227773684754,0.8471593194577004,0.8322923931015032,0.8413753271298635,0.9506116602794449,0.8862490212804366,0.8727339335474061,0.9492802322999666,0.9281053409127354,-0.5166666867311933,-0.5159792123122888,-0.5149346626122573,-0.5188614063201387,-0.5167179471177343,0.7474886313161966,0.6754348437316277,0.6695748666375361,0.6828648271188142,0.5301312332598254,0.7116716346570757,0.5503393859837317,0.533357774735812,0.6762469009197499,0.3352284416876774,0.7485460063957702,0.7230624854993393,0.7542921763742978,0.7305550923740264,0.753517970506019,0.5038124309495559,0.47021158514312256,0.49239984264431946,0.5023673115283072,0.4883966775237092,-0.2458127994523207,-0.25403587275400774,-0.12404510537076141,-0.17651481162747573,-0.19339240000506552,-0.052180444607909715,-0.13240219919394058,-0.29901284593299904,-0.11296795181053709,-0.1600170981071063,-0.4572848903423936,-0.45475620951112994,-0.4540603619977286,-0.4542550064716082,-0.4574432294715378,0.849201550744334,0.8410471189419048,0.8520423462131786,0.8681459020932161,0.8586076292166006,,,,,
1,4,-0.5114383493963561,-0.6270973959664876,-0.5232829752837262,-0.49705164952220393,-0.48862466221372425,0.9857465892508064,0.4173961192820941,0.7820152116083667,0.8421424677731875,0.9664995375698008,0.51512019781427,0.2859444146548925,0.8728587366502595,0.38096640354585776,0.4456686986139373,0.2687902965247596,0.3344749290283435,0.304271848633347,0.303186388243625,0.2845472917078331,-0.21810682691818428,-0.14958871679155572,-0.10762626612923953,-0.21969745354267678,-0.32872207176369894,0.3252406942000792,0.4370309220075297,0.40210290895335254,0.7296942991625632,0.5867403929109798,0.516326809513069,0.45150930967678893,0.4528354672229149,0.49482987533459344,0.4927342941286965,0.28150913256867316,0.3223584608152029,0.27096088514563177,0.30797133338441496,0.31644837157191896,-0.4721112167716319,-0.5068049569040429,-0.5906051027632011,-0.41755118206346853,-0.5533743395582014,-0.7506642183749217,-0.7370403385499942,-0.7105289683384395,-0.6918977485001769,-0.7415053840879877,-0.3738078032076797,-0.24088583156528642,-0.29832404982920524,-0.38290024970535574,-0.38332642684590024,0.9109507228916155,0.8827625813191337,0.9451553976352903,0.9419650304131918,0.9494964851766385,0.7709509244314768,0.6517937389369934,0.8231008849739957,0.8044828981010864,0.8113348404583558,0.9629787423975308,0.8933221238869317,0.8823667362006956,0.9443651240808224,0.944990174313905,-0.5366043862146772,-0.535860851954101,-0.5346724821453352,-0.5389031207708235,-0.5366440119660782,0.7425442355990803,0.6778303829737934,0.6587503937511775,0.6776776277185483,0.5304475527652791,0.7058359634696264,0.5483739213717107,0.5173653282987799,0.6664283715796385,0.33254871130816255,0.7689474424720552,0.7471255017397966,0.7739781107244943,0.7544166307795357,0.7734005834203207,0.5158619302257514,0.4809820439466871,0.502656404782091,0.5140017505970418,0.4985832444968168,-0.26225829623484653,-0.2708761286732728,-0.1345215063848879,-0.1904757035677569,-0.2071348644387081,-0.0584234778977879,-0.1415689151760775,-0.3149762816938497,-0.12459752123747525,-0.16610369042666262,-0.47948709673804357,-0.4767056715299496,-0.47586667476869904,-0.4760664354818185,-0.47942186830392153,0.862282079412335,0.8544684096526646,0.8654797738010881,0.8821249857472899,0.8719688336543892,,,,,
1,5,-0.48360225702186566,-0.61779840220695,-0.49467251860655037,-0.47616305369252276,-0.4591098196618284,0.9863796969379711,0.4349348370377325,0.7992911508875022,0.8547110710148523,0.9637506412302913,0.5030272045371208,0.29436956710017537,0.8705446845213989,0.3841455029275147,0.42710900709819766,0.26350728477908225,0.32931317337012955,0.2990874842224469,0.3002318179296912,0.28061107763198234,-0.19488444502781155,-0.12834864095025011,-0.08669669456620466,-0.19375646985828365,-0.3172762372901943,0.34551303091229135,0.4539272856095131,0.4162798598984683,0.741367589259237,0.6029671452389074,0.5265971496456843,0.4647721594053953,0.4647227023157754,0.5070998465165973,0.5030222215230604,0.27942267955088884,0.31891700754730357,0.27023579201818304,0.305163978780014,0.31378331965767503,-0.4420666196880738,-0.47759748727244555,-0.5706949234830745,-0.38608830738652755,-0.5324866419055925,-0.7358808299327053,-0.7213809005595893,-0.6923868986610122,-0.6722127272509217,-0.7264778227654203,-0.35174690355351435,-0.22741811899723352,-0.28628871701339476,-0.36627024802497177,-0.36576347542053655,0.9222017133903444,0.8929348139828698,0.9521882302936946,0.949423721176697,0.9572692091466273,0.7773902549789931,0.6652830038396855,0.8337583364308008,0.8147575303433163,0.8141314172822921,0.9704486130867568,0.9107449286678779,0.8958140951158043,0.9552911144310685,0.952147832236433,-0.5587389852499784,-0.5579889925408614,-0.5568065393271837,-0.5610126384476066,-0.5587651256336446,0.730244138705349,0.6519931922133713,0.6291529858354877,0.6496117692871027,0.49713851080735594,0.6877544317685524,0.5173133155693241,0.48030745109126705,0.6389432040691939,0.29317303116421445,0.7495189317878982,0.7261187394316063,0.7538223218140927,0.735463400817632,0.7535907454106514,0.538938146197352,0.5058565444755099,0.5256971562569122,0.5371422640619851,0.5217832663635861,-0.29128796723668726,-0.299804093702551,-0.16467315328020082,-0.22038152482675488,-0.23641174486664673,-0.08630130814842851,-0.1677851658786056,-0.3415368085716177,-0.15030567551219165,-0.19359280768936893,-0.5024654455894648,-0.49970602167675215,-0.4988375145429018,-0.4990427200650156,-0.5023859093222232,0.8422793852722114,0.833795422587382,0.8457801302077742,0.8640659926557589,0.8527726428430698,,,,,
2,1,,,,,,-0.4011659438430053,-0.21185546100741837,-0.30633215912137435,-0.28358743928436914,-0.13450763432021473,0.2494819825910587,-0.1124477079631947,-0.027984870394827333,0.3342993035538986,0.14017559223457665,-0.2646635358491616,-0.23992154247863984,-0.2666079135600319,-0.15817025497355974,-0.1251900540147446,0.02053979622148705,0.23314250587538599,0.1371107944934532,0.0629236187219997,0.1448314219090583,-0.00355194138661874,0.33507156214293166,0.380613392977424,-0.18928054932987037,-0.029409901907155866,0.36286672747336635,0.20985956188842936,0.24525727620280124,0.39100554017787303,0.26336097135734393,0.4111494784046339,0.36859496610706155,0.4201109186849298,0.4008713443712888,0.3830732427134744,0.4723574289814587,0.5618627875963991,0.9591878933690122,0.4121439675222175,0.9123431327029631,0.8917795435534692,0.8885660676957159,0.8890966098133396,0.8827164857692981,0.8875136485962267,0.30055994877941516,0.1751527191656762,0.11847412004117186,0.17268766838715832,0.17519345661701724,-0.2474901118690227,-0.3221039633308651,-0.27668636551362535,-0.2853213554887528,0.11598792872089214,-0.4501933791298185,-0.39473277473815505,-0.19652885202300507,-0.3573196969489625,-0.42133031917514896,-0.22752134793723822,-0.32929965292570307,-0.39901841100089963,-0.291403247131935,-0.0016828764973004784,-0.19494601594537664,-0.19547150018499337,-0.19607323293586276,-0.1940777991362974,-0.19588284914865817,-0.5222580826378098,-0.26372446993155196,-0.5686143697858719,-0.5684343436269002,-0.17630937442337258,-0.3983947327256687,-0.1224144829542928,-0.5486986002640122,-0.48716495458400866,-0.07967756618527178,-0.14128039132998405,-0.1833888568365365,-0.14203104691802748,-0.15298448757118588,-0.14311366759541744,0.518506419965034,0.5584789850883196,0.5003006553439137,0.5372972930098826,0.5083260249403847,-0.33014420218292106,-0.32989314707657225,-0.3323274360773161,-0.3302627866244685,-0.331046336018082,-0.3530352461409647,-0.3870302432282924,-0.33687255004832983,-0.3513978104582991,-0.35066414523500633,-0.24431716464907272,-0.24281030659863356,-0.2437458479718524,-0.24364533696256174,-0.24350412888725903,-0.12822816912490098,-0.12288415348008308,-0.1340423736623355,-0.10542581416819452,-0.11792954273194378,-0.3415456458709911,-0.4669682257717229,-0.44286687382039513,-0.4674127589548216,-0.4398628127969737
2,2,,,,,,-0.36073512759241955,-0.21365827111561808,-0.3363617402765515,-0.2858217951543287,-0.10227809331311133,0.4013885291351049,0.11947100978462266,0.08612066514924777,0.4727377374335533,0.3755231265599236,-0.4449413034336982,-0.43090866124784877,-0.4435875158713909,-0.3882422796943028,-0.36754734610296236,0.1194057839054774,0.32891229190850324,0.2393807794824202,0.11430062026938581,0.33890494771975677,-0.18132688495040528,0.05582395810176477,0.05881050635221441,-0.3453810046659258,-0.21421363899772317,0.6421865917981407,0.4558626088307385,0.4742498248062188,0.622274931036541,0.5013161806066077,0.657073466427532,0.635640400588285,0.6626157703439485,0.6558147252508992,0.643326445316856,0.4820811018032063,0.5608079655488213,0.8986053584912406,0.4015015466012404,0.8699276478002209,0.8053438453039681,0.7917288813084596,0.7778228852766679,0.7623658044189469,0.7923167209492166,0.4724795351001685,0.3009867286768071,0.1863621147897634,0.2926506241008986,0.3127014013669962,-0.390045604794818,-0.4167488701310609,-0.35609917391594625,-0.36724255384048,-0.06357846826892333,-0.5629090869439106,-0.5313075979174322,-0.4370152027631522,-0.5510697056790153,-0.5552142761448569,-0.3237595175629311,-0.4259546671416139,-0.4244523372613589,-0.39461357523932583,-0.1282787122217317,-0.15830142383591417,-0.15878480596250122,-0.15945002171678735,-0.15702203100863366,-0.15927933765951563,-0.6327854517282114,-0.2784734381931333,-0.5848547943101035,-0.5998824729546293,-0.15773357784015007,-0.4626138847942669,-0.1091136684869447,-0.45036153077160934,-0.5115569959108535,-0.012309641559255846,-0.1453527301780222,-0.13067737206923025,-0.14019141676923108,-0.1445908296598144,-0.14452337741838206,0.5671375271674001,0.5859778802131257,0.5507800144872426,0.5773703382733261,0.5633834261962628,-0.31134113618616155,-0.31157997607945087,-0.30815386316073745,-0.311059868264731,-0.3139534876223795,-0.38052283549237,-0.42340619534020263,-0.3654762932466131,-0.41490292955003794,-0.3598094774881173,-0.23446082000518564,-0.23281231043145967,-0.23355468709174865,-0.23362421762685615,-0.23326946513033286,-0.08473758132996068,-0.0746934136778632,-0.0889491628033603,-0.08219225916613682,-0.08437275907511466,-0.46781047696016276,-0.5722835615739945,-0.5780130304904358,-0.6045679041991627,-0.5943936275873272
2,3,,,,,,0.13450810694110116,0.5848011436059798,0.6285291985684326,0.4661373289796069,-0.18306969417001584,-0.6065873822919041,0.5115066382214898,-0.20787606267036907,-0.3699456622530941,-0.6088990456773011,0.36669311053813236,0.34952506995527977,0.3635647238266164,0.3243830544521572,0.3034107148729519,0.8498632895288772,0.8343737756356638,0.8209516255319546,0.8570999514425329,0.7839486713207726,0.6195596856089246,0.33312476176025885,0.3516473574330302,0.5381527697962118,0.5152601386073596,0.6102714942105861,0.7716495703849174,0.772908394900501,0.6768955380829073,0.7146534187221266,-0.2403281677937592,-0.2752438988417032,-0.2364464578179879,-0.2507161888636542,-0.2609388777239523,0.9397390042926342,0.843436842241458,0.5607040180063491,0.9895751387890493,0.6657589676154694,0.6679686943552489,0.6733106374221197,0.690763445457878,0.7003519430350145,0.671525660366203,0.47883123231282065,0.3829686033168608,0.2963222726817668,0.3431184736410411,0.38998366040385635,0.5275878654698587,0.5514802824886069,0.3770828191122745,0.40262204468947016,0.06505134870652862,0.4447956777062543,0.4605253126506792,0.18912196879079457,0.30594893352526387,0.4133648352855339,0.1355995038381258,0.5237052483940453,0.5794447478775486,0.3656561368273584,-0.21710974801449057,-0.5901861497160446,-0.5917200042174975,-0.5932722079077393,-0.5891031250862899,-0.5926799677278567,0.1398931118104333,-0.9338526513669234,-0.715589893187071,-0.8299401070188857,-0.92891248967643,0.2511547254800718,-0.8943920044585072,-0.626789405804729,-0.778293929499267,-0.8819526634075321,-0.8993242303004827,-0.9026402212599416,-0.8955010524494904,-0.9010128884031783,-0.8970301329830015,0.5607103165668138,0.5534901791895912,0.579761291805584,0.5640365142156132,0.5538441381828121,-0.8925703002618479,-0.8932741644892115,-0.9173299871512817,-0.9085540225612745,-0.9073872063858988,-0.958505168941624,-0.9470836718342255,-0.9362983274041532,-0.9461090440756315,-0.9494517746635025,-0.6384791401471919,-0.6347318705258829,-0.6379808145765511,-0.6371529004592635,-0.637441418950504,-0.8241664841615945,-0.830050433050638,-0.8213162314650004,-0.8148675970338977,-0.8205492571791744,-0.17129734435673005,0.2609071607073268,0.21861493962546907,0.10276723425168788,0.11967884988642119
2,4,,,,,,0.42805567466024563,0.7266558209690467,0.6159621564038504,0.6327295219841947,0.03218577925286481,-0.5801608993624607,0.6865960798149406,-0.013569899371974836,-0.31206606788700886,-0.5185637993738117,0.1997489739647227,0.16409419822334992,0.19681656551195403,0.08747810715688364,0.045782756805424984,0.7654030809008715,0.67063225630752,0.683228685541689,0.7344036202008232,0.6976869523118316,0.6493689562547383,0.2643461623882086,0.21512885399621362,0.5810998405445215,0.5660865528774394,0.6150039102145336,0.7707475434762263,0.7313958802765257,0.6187033973868536,0.6703118520514992,-0.24191235889370333,-0.25508540157711623,-0.24238624772048545,-0.24542444217532244,-0.2480108776125325,0.8382659953756565,0.750189867229663,0.23278279278159764,0.8463566863210334,0.3703620191403181,0.33020260755196973,0.3322810666591163,0.34437929365757947,0.3630761809276075,0.3313154126584288,0.4508590049261496,0.3507264134404732,0.24884501135332415,0.31437570446537655,0.3593305792229864,0.4838262993700636,0.539780290856296,0.5036642549126655,0.5239391351535148,0.09558003472192167,0.5031032865537569,0.5605968810296152,0.2831821928356576,0.43441768019968197,0.4225221050493415,0.28738405424328883,0.615643167941009,0.6353741107550213,0.5197793425768822,-0.0921307393559625,-0.5051208483827732,-0.5062818021376025,-0.5075604886416714,-0.5042063355236011,-0.507090824669554,0.10209269706728863,-0.7683706231393792,-0.5490975050661207,-0.653114416405058,-0.8165500129153767,0.16193362934513633,-0.7649156182170438,-0.42265679727025285,-0.6088261367920427,-0.7915635262419312,-0.7924242166073308,-0.7632670001178521,-0.786140726196277,-0.7861603249687685,-0.7885529876651047,0.5584319581227267,0.5276062590188462,0.582812832943321,0.5474867163181687,0.5618255822148038,-0.7434071632952499,-0.7441063581911986,-0.7618068890740419,-0.7572541469299874,-0.7561266582359341,-0.8073894964161934,-0.7846940080722749,-0.7972717018472273,-0.8052938171252921,-0.7954737740075715,-0.5451997449317456,-0.5422306595633903,-0.5447501819451106,-0.5441185858919442,-0.5443247501194901,-0.6882854245482273,-0.6965992789790487,-0.6822929326568024,-0.6952472519679611,-0.6910733991244538,-0.009139972851951228,0.2573184840475171,0.2064404431707999,0.15980660462765672,0.16500662564203428
2,5,,,,,,0.15174435821721577,0.5869750714218253,0.5783087983685284,0.4662141730673708,-0.14344926809100245,-0.5703753518240453,0.5132831536992623,-0.16659825068965262,-0.3155868272278888,-0.5801024000406221,0.29987269290446916,0.2827886002213017,0.29627130549244884,0.2599876818089316,0.2398833610138521,0.8096726944223913,0.8046304959208177,0.7839793657603173,0.8176529425613234,0.7531759567466517,0.6367868523099394,0.3867796964643664,0.39860254674366513,0.5330854881710703,0.5372134748404376,0.6273981877813858,0.7669280960546356,0.7642230773601988,0.6856439427565831,0.708094598488763,-0.20243636467836845,-0.23948000308474215,-0.19817669038808394,-0.21335945882899288,-0.22447269739989517,0.9635858585074827,0.8843818474537701,0.6064837760434052,0.995483091043034,0.7100638203868578,0.7017709937733424,0.70679360690639,0.7243562946838052,0.7362810533249295,0.7049001960071702,0.4842071917051437,0.372453866670431,0.2864538931037952,0.3391022448203771,0.38047253501528455,0.4912744132766368,0.5071380471912933,0.3771221542778067,0.39994345722699376,0.10977007990359,0.4042946245875576,0.4406496426771136,0.21050513805044424,0.30768954968050055,0.3672864963970217,0.156879182809193,0.5085956000865894,0.5366934746192341,0.3738739458579139,-0.1629045066658792,-0.5930839036259759,-0.5945889213615394,-0.5960774978684125,-0.5920010375014895,-0.595502729830018,0.0692246498966308,-0.9121515130251066,-0.739680806261408,-0.8467266945161604,-0.9126772219768826,0.17836099912138148,-0.8660618775625157,-0.6521043305015426,-0.7873543720054412,-0.863825082665481,-0.8750300605874195,-0.8818410201303206,-0.871397057513617,-0.8775525539673033,-0.8729057469221526,0.6209809789359462,0.6153771318874922,0.6384585695653534,0.6240937264227515,0.614622709760436,-0.8889198004823131,-0.889450143401189,-0.9121635828157975,-0.9040135347385609,-0.9026326594579899,-0.9505668745881519,-0.9403173718492392,-0.9298222199781758,-0.9372591010524758,-0.9425485191606695,-0.642613858608911,-0.6389673028335943,-0.6421015591621573,-0.6413087681089686,-0.6415772860316327,-0.7972314184892366,-0.8034938205878404,-0.7945066190308356,-0.7868861214342897,-0.7928023271171023,-0.15770769879343316,0.20464943316592155,0.16748520780562437,0.06866049168158428,0.08779364590601524
