mae_train,mae_test,mdae_train,mdae_test,r2_train,r2_test,fold_number
0.291954939207766,0.9531146006856218,0.20853238543422975,0.9495194845849219,0.7600811228982309,-1.1913690492223027e+19,1
0.20805347065521618,1.8552392889967053,0.13296394375698894,1.8107323103875281,0.8521550250658213,-3.72732474293917e+19,2
0.3342980159273472,0.21232143772722473,0.19757887714156708,0.12903165049204623,0.6844835815311348,-91.87057733658325,3
0.34056034875606667,0.26026679227734084,0.24647797917719685,0.2331435953281744,0.6529767226391856,-233.28484923685193,4
0.22615544632773907,1.5697404881514514,0.1497531190052238,1.5621162875050747,0.8235892692598374,-1276842.473473552,5
0.3298484167979291,0.2647136815720071,0.24841179868432417,0.1774762875376745,0.6718420102397106,-8.228190808826865,6
0.1825551809640787,0.17983853922031984,0.11906761219841933,0.14478481356450001,0.8947745438588228,-2.2778422371451654,7
0.2077626169603855,0.06722387646681996,0.12441741176220876,0.06491700718719629,0.8270893773082582,-0.901941387949224,8
0.11838277214392502,0.11951123020130386,0.06238836295214645,0.1264481509317278,0.9336687064103175,-28.664792804332084,9
0.0695015261824737,3.523165251976991,0.03089961238271155,3.5213643895538644,0.9586868418635259,-2950.5760929708085,10
0.27255117257021716,0.30344343347897845,0.1926396367627619,0.24104876145721432,0.7917060621344811,-30.355984905563275,11
0.1281788246309188,2.1423621607055163,0.07098793804805092,2.2094701228532614,0.9329331603136849,-77.35184172706332,12
0.2822915709242882,0.13447969389509612,0.19100602770963437,0.08792853312833582,0.7746151213003245,-14.220745001983936,13
0.21377271675845685,0.4084216050116482,0.10815195385450965,0.37995282884623016,0.7437177589967012,-20010004.541718498,14
0.16183577770454308,0.9280319220110617,0.07131993841720279,0.8972860824094859,0.8046005857119373,-1387.1987541712608,15
0.22532714655661082,0.5193379056135093,0.11989477983639873,0.5136070748720585,0.7665590741786106,-1686.7970908210389,16
0.2462411658062142,0.33728805817657487,0.16920917827510987,0.27305197430627004,0.8114500857093979,-422.6278080472468,17
0.31495735084565374,0.07570921587034088,0.21233992471772808,0.07626272420434049,0.6470538510881221,-4.02993278600625,18
0.2929309780158273,0.29647369648469224,0.18265168575217447,0.30038062970675916,0.6950279021524768,-1137.9037482701524,19
0.2444614501630052,1.3922711354475346,0.14969941373161663,1.3485196834009596,0.76117938887959,-7283.283317686964,20
0.208259527268002,0.44671486605089594,0.1205565415234286,0.5400666013997759,0.8379849060792381,-917.780922818236,21
0.23474232840311293,0.1879257224866638,0.14591452280596168,0.16916726704217122,0.7148472142148306,-0.6854091413447059,22
0.32568782709070376,0.5322130698631783,0.23274514600086554,0.5348472372800004,0.6710753704119097,-7113.0200691784175,23
0.22859639707983587,1.0010548176186362,0.12330298210519999,1.0053838379900686,0.7373756832149791,-8678.361796710686,24
