mae_train,mae_test,mdae_train,mdae_test,r2_train,r2_test,fold_number
0.3231676552199691,3.2906539988549106,0.23758389732125618,3.2906539988549106,0.8530173432207095,,1
0.4293731837218136,2.4451179122825484,0.25214081439066627,2.4451179122825484,0.7749087191784239,,2
0.4892926676886169,0.25729793807013346,0.31875159785234425,0.25729793807013346,0.7247340064091294,,3
0.5383685663730895,0.20617470716948794,0.3690272404758333,0.20617470716948794,0.708740067132583,,4
0.5069065182467829,0.3720696720320511,0.3409815589457472,0.3720696720320511,0.6866175847186093,,5
0.5885778196222609,1.2004219076798983,0.4442443817135828,1.2004219076798983,0.6232239284211232,,6
0.5429275124412999,1.5503677833775267,0.43055612964222906,1.5503677833775267,0.6287096119032765,,7
0.5387510534992397,0.09054354979538037,0.3645707673747846,0.09054354979538037,0.6671917506673777,,8
0.48175683650898293,0.4715011918841985,0.3340376180934115,0.4715011918841985,0.7551503499410684,,9
0.5501955427504435,0.004987769947468079,0.3836424257004052,0.004987769947468079,0.6916205974370452,,10
0.40447562547483673,1.5636725836741052,0.30546081495744415,1.5636725836741052,0.7875956484518709,,11
0.4052256576629999,0.8893485388850195,0.2333106687897446,0.8893485388850195,0.7777337757827499,,12
0.5423966565133022,0.9981094207959014,0.33232608511167694,0.9981094207959014,0.6198947351659863,,13
0.5039314330875427,1.524845249865471,0.341026484701483,1.524845249865471,0.68463919304828,,14
0.46387117256615273,1.5841020871631404,0.2677302171175675,1.5841020871631404,0.7473231999853145,,15
0.4727468114891472,0.6535784283476617,0.2950062314903596,0.6535784283476617,0.7293533162802599,,16
0.6616578801859506,1.8396958253054818,0.6467122224009718,1.8396958253054818,0.5486291212005916,,17
0.5468969770717301,0.579894703103496,0.47029767292082325,0.579894703103496,0.6717533577099858,,18
0.4506582723799242,1.6805569259823627,0.3118847695594229,1.6805569259823627,0.7791677091680574,,19
0.36528951046586994,2.171122368294991,0.23560654384999957,2.171122368294991,0.7707570691716679,,20
0.387456471424629,0.43024948790308093,0.23939166208391613,0.43024948790308093,0.829033846596299,,21
0.6740997444635762,0.2577528297703189,0.464088647729351,0.2577528297703189,0.5194684667407643,,22
0.43249338276722993,1.7134586420102373,0.2802388729547849,1.7134586420102373,0.7290576957802242,,23
0.35635166111015043,1.2901208960254422,0.2652125761714408,1.2901208960254422,0.8386556208699951,,24
0.43041962942578843,1.0589091540648532,0.33349713867721476,1.0589091540648532,0.7702744781119644,,25
0.4333003880450718,0.2706837324753375,0.2601491201957584,0.2706837324753375,0.730825890928943,,26
0.47724280908595085,0.0839716235661423,0.38943511530304953,0.0839716235661423,0.742524521884433,,27
0.5160953032290664,0.36032897402924036,0.3345192565652064,0.36032897402924036,0.7152203850177441,,28
0.4222183357070939,0.9247222874234367,0.1867247694746798,0.9247222874234367,0.7098059262478481,,29
0.3877481399107063,0.5206863318834198,0.29672722854750067,0.5206863318834198,0.8195439258675465,,30
