feature_name,feature_importance,rank
ic.eps.max,0.18573450376065195,1
ela_meta.quad_w_interact.adj_r2,0.063768645835496,2
ela_meta.lin_simple.intercept,0.048422672408651654,3
ic.eps.ratio,0.040255286682976905,4
ela_meta.lin_simple.coef.max,0.03423467536823339,5
ela_distr.skewness,0.03224764068911282,6
ic.eps.s,0.027280716845189894,7
ela_level.mmce_lda_10,0.01869666864394435,8
ela_meta.quad_simple.cond,0.01614286384722958,9
nbc.dist_ratio.coeff_var,0.01451249346794673,10
ela_level.mmce_mda_10,0.012312980547343902,11
nbc.nn_nb.mean_ratio,0.009426089211629603,12
disp.diff_median_10,0.005637442863910377,13
disp.ratio_median_05,0.005075729221559858,14
nbc.nn_nb.cor,0.004914878712645689,15
disp.ratio_median_02,0.004360505070893195,16
nbc.nn_nb.sd_ratio,0.004278153988052335,17
ela_distr.kurtosis,0.0027678387047836827,18
nbc.nb_fitness.cor,0.002020943611692155,19
disp.ratio_median_25,0.0005691812510591858,20
ela_meta.lin_w_interact.adj_r2,0.0003336335950836558,21
disp.ratio_mean_25,0.00029577300298787345,22
ic.m0,0.0002926318883838463,23
ela_meta.lin_simple.coef.min,0.0,24
ela_meta.lin_simple.coef.max_by_min,0.0,25
ela_meta.lin_simple.adj_r2,0.0,26
disp.diff_mean_02,0.0,27
ela_meta.quad_simple.adj_r2,0.0,28
ic.h.max,0.0,29
ela_level.qda_mda_25,0.0,30
pca.expl_var.cor_init,0.0,31
pca.expl_var.cov_init,0.0,32
pca.expl_var_PC1.cor_init,0.0,33
pca.expl_var_PC1.cor_x,0.0,34
ela_level.qda_mda_50,0.0,35
ela_level.mmce_mda_50,0.0,36
ela_level.qda_mda_10,0.0,37
ela_level.lda_mda_10,0.0,38
disp.diff_mean_10,0.0,39
disp.diff_mean_25,0.0,40
disp.diff_median_02,0.0,41
disp.diff_median_05,0.0,42
disp.diff_median_25,0.0,43
disp.ratio_mean_02,0.0,44
disp.ratio_mean_05,0.0,45
disp.ratio_mean_10,0.0,46
disp.ratio_median_10,0.0,47
ela_distr.number_of_peaks,0.0,48
ela_level.lda_mda_25,0.0,49
ela_level.mmce_qda_50,0.0,50
ela_level.lda_mda_50,0.0,51
ela_level.lda_qda_10,0.0,52
ela_level.lda_qda_25,0.0,53
ela_level.lda_qda_50,0.0,54
ela_level.mmce_lda_25,0.0,55
ela_level.mmce_lda_50,0.0,56
ela_level.mmce_mda_25,0.0,57
disp.diff_mean_05,0.0,58
ela_level.mmce_qda_10,0.0,59
ela_level.mmce_qda_25,0.0,60
pca.expl_var_PC1.cov_init,0.0,61
