mae_train,mae_test,mdae_train,mdae_test,r2_train,r2_test,fold_number
0.45610304941306856,3.5041814365903665,0.28193914150005783,3.5041814365903665,0.7262334959838108,,1
0.3518511538307019,6.520128432071762,0.20894359302856813,6.520128432071762,0.8173756505430833,,2
0.5600425224392073,0.8950821092441559,0.2936296302917074,0.8950821092441559,0.7342136434314593,,3
0.4754242135981254,0.12164217506015507,0.272131568737196,0.12164217506015507,0.8197257070569842,,4
0.4334658320185701,0.4618126040481312,0.25710093521631094,0.4618126040481312,0.8370331372391784,,5
0.429709569980828,0.353471458931775,0.23872883864243688,0.353471458931775,0.8390892464551736,,6
0.514284888049926,0.7017720013079753,0.32655813410020706,0.7017720013079753,0.7883908064067068,,7
0.4326043053993366,0.49574198919645895,0.234050141484484,0.49574198919645895,0.8379407688322091,,8
0.5144130286847217,0.32832519868866195,0.34867232759447564,0.32832519868866195,0.7872341327102068,,9
0.5992061312321001,0.6028182148030257,0.37413398633154227,0.6028182148030257,0.7444850760682518,,10
0.5035070465440898,0.8206909802828024,0.31691545003865107,0.8206909802828024,0.7989070180250077,,11
0.4805854991366645,0.7610569671867214,0.29595322824703674,0.7610569671867214,0.8091445687295469,,12
0.555071543982615,1.4420556664405642,0.29161273853590686,1.4420556664405642,0.7476416095423972,,13
0.4532007392064003,3.663314112147523,0.2904598650149772,3.663314112147523,0.8111662357322511,,14
0.49890808248189283,1.768103069471592,0.3561515047430426,1.768103069471592,0.7893981317637694,,15
0.5469087654882019,0.6265837621523309,0.273220176859047,0.6265837621523309,0.7666456837312163,,16
0.5566982555299229,0.9336024394610414,0.3465255736215589,0.9336024394610414,0.7499814172773319,,17
0.44714614178624207,0.3204513502736992,0.26277217023605015,0.3204513502736992,0.8094729288897753,,18
0.524236924616432,2.2377835332001057,0.33917768198411413,2.2377835332001057,0.7729528023832876,,19
0.47112675362532647,1.7644164525678119,0.29833371388428676,1.7644164525678119,0.8247636268670597,,20
0.40285833652944747,0.22437432068605423,0.2312394501295596,0.22437432068605423,0.8583674554753895,,21
0.5528449074458661,0.16863625188045095,0.37713449954931133,0.16863625188045095,0.7781008633012944,,22
0.3939567813147007,0.4876100893224593,0.2580221816729926,0.4876100893224593,0.8685899567610869,,23
0.38524779633398043,1.039108475991104,0.25246983823667035,1.039108475991104,0.867046449109139,,24
0.3613424040989499,0.210455975839984,0.23361439388040406,0.210455975839984,0.8769763901329588,,25
0.5480837656950981,0.30699123062768585,0.3746770260996466,0.30699123062768585,0.7801251841717758,,26
0.5640089259360792,0.45772965595482207,0.3885101447285848,0.45772965595482207,0.76677277531851,,27
0.5683937030333605,0.06787534606659884,0.3742304840260632,0.06787534606659884,0.7690132147060659,,28
0.36722885255287224,0.12152478943970824,0.21794122619611,0.12152478943970824,0.8760808873974141,,29
0.36612591585759885,0.19069723633281743,0.22609892183163782,0.19069723633281743,0.8767910471797671,,30
